sample_id,class_id,action_name,user_id,trial_id,fold_split,unique_frames,retained_frames,single_person_frames,confident_multi_person_frames,ambiguous_frames,retained_segments,retention_rate
train__c26__user6__5-3-2,26,Play_games,user6,5-3-2,train,23,23,23,0,0,1,1.0
train__c26__user9__3-1-1,26,Play_games,user9,3-1-1,train,67,67,67,0,0,1,1.0
train__c26__user9__3-1-2,26,Play_games,user9,3-1-2,train,43,43,22,21,0,1,1.0
train__c26__user9__3-1-3,26,Play_games,user9,3-1-3,train,47,47,47,0,0,1,1.0
train__c26__user9__5-1-1,26,Play_games,user9,5-1-1,train,62,62,62,0,0,1,1.0
train__c26__user9__5-1-2,26,Play_games,user9,5-1-2,train,57,57,57,0,0,1,1.0
train__c26__user9__5-1-3,26,Play_games,user9,5-1-3,train,37,37,37,0,0,1,1.0
train__c26__user9__5-3-1,26,Play_games,user9,5-3-1,train,23,23,23,0,0,1,1.0
train__c26__user9__5-3-2,26,Play_games,user9,5-3-2,train,18,18,18,0,0,1,1.0
train__c26__user9__5-3-3,26,Play_games,user9,5-3-3,train,27,27,27,0,0,1,1.0
train__c26__user9__6-2-1,26,Play_games,user9,6-2-1,train,15,15,15,0,0,1,1.0
train__c26__user9__6-2-2,26,Play_games,user9,6-2-2,train,7,7,7,0,0,1,1.0
train__c26__user9__6-2-3,26,Play_games,user9,6-2-3,train,9,9,9,0,0,1,1.0
train__c27__user17__1-2-1,27,Take_a_selfie,user17,1-2-1,validation,46,46,46,0,0,1,1.0
train__c27__user17__1-2-2,27,Take_a_selfie,user17,1-2-2,validation,21,21,21,0,0,1,1.0
train__c27__user17__1-2-3,27,Take_a_selfie,user17,1-2-3,validation,30,30,30,0,0,1,1.0
train__c27__user18__1-2-1,27,Take_a_selfie,user18,1-2-1,train,35,35,35,0,0,1,1.0
train__c27__user18__1-2-2,27,Take_a_selfie,user18,1-2-2,train,49,49,49,0,0,1,1.0
train__c27__user18__1-2-3,27,Take_a_selfie,user18,1-2-3,train,23,23,23,0,0,1,1.0
train__c27__user19__6-2-1,27,Take_a_selfie,user19,6-2-1,train,33,33,33,0,0,1,1.0
train__c27__user19__6-2-2,27,Take_a_selfie,user19,6-2-2,train,17,17,17,0,0,1,1.0
train__c27__user19__6-2-3,27,Take_a_selfie,user19,6-2-3,train,18,18,18,0,0,1,1.0
train__c27__user1__5-1-1,27,Take_a_selfie,user1,5-1-1,train,76,76,76,0,0,1,1.0
train__c27__user1__5-1-2,27,Take_a_selfie,user1,5-1-2,train,153,153,153,0,0,1,1.0
train__c27__user1__5-1-3,27,Take_a_selfie,user1,5-1-3,train,105,105,105,0,0,1,1.0
train__c27__user20__7-2-1,27,Take_a_selfie,user20,7-2-1,train,45,45,45,0,0,1,1.0
train__c27__user20__7-2-2,27,Take_a_selfie,user20,7-2-2,train,43,43,43,0,0,1,1.0
train__c27__user20__7-2-3,27,Take_a_selfie,user20,7-2-3,train,13,13,13,0,0,1,1.0
train__c27__user21__5-1-1,27,Take_a_selfie,user21,5-1-1,train,10,10,10,0,0,1,1.0
train__c27__user21__5-1-2,27,Take_a_selfie,user21,5-1-2,train,10,10,10,0,0,1,1.0
train__c27__user21__5-1-3,27,Take_a_selfie,user21,5-1-3,train,14,14,14,0,0,1,1.0
train__c27__user22__4-2-1,27,Take_a_selfie,user22,4-2-1,train,36,36,36,0,0,1,1.0
train__c27__user22__4-2-2,27,Take_a_selfie,user22,4-2-2,train,24,24,24,0,0,1,1.0
train__c27__user22__4-2-3,27,Take_a_selfie,user22,4-2-3,train,14,14,14,0,0,1,1.0
train__c27__user23__3-2-2,27,Take_a_selfie,user23,3-2-2,validation,22,22,22,0,0,1,1.0
train__c27__user23__3-2-3,27,Take_a_selfie,user23,3-2-3,validation,29,29,29,0,0,1,1.0
train__c27__user23__4-2-1,27,Take_a_selfie,user23,4-2-1,validation,41,41,41,0,0,1,1.0
train__c27__user23__4-2-2,27,Take_a_selfie,user23,4-2-2,validation,42,42,42,0,0,1,1.0
train__c27__user23__4-2-3,27,Take_a_selfie,user23,4-2-3,validation,9,9,9,0,0,1,1.0
train__c27__user24__1-1-1,27,Take_a_selfie,user24,1-1-1,validation,29,29,29,0,0,1,1.0
train__c27__user24__1-1-2,27,Take_a_selfie,user24,1-1-2,validation,23,23,23,0,0,1,1.0
train__c27__user24__1-1-3,27,Take_a_selfie,user24,1-1-3,validation,16,16,16,0,0,1,1.0
train__c27__user4__3-2-1,27,Take_a_selfie,user4,3-2-1,validation,28,28,28,0,0,1,1.0
train__c27__user4__3-2-2,27,Take_a_selfie,user4,3-2-2,validation,26,26,26,0,0,1,1.0
train__c27__user4__3-2-3,27,Take_a_selfie,user4,3-2-3,validation,16,16,16,0,0,1,1.0
train__c27__user7__1-2-1,27,Take_a_selfie,user7,1-2-1,train,32,32,32,0,0,1,1.0
train__c27__user7__1-2-2,27,Take_a_selfie,user7,1-2-2,train,23,23,23,0,0,1,1.0
train__c27__user7__1-2-3,27,Take_a_selfie,user7,1-2-3,train,23,23,23,0,0,1,1.0
train__c27__user8__1-2-1,27,Take_a_selfie,user8,1-2-1,train,35,35,35,0,0,1,1.0
train__c27__user8__1-2-2,27,Take_a_selfie,user8,1-2-2,train,19,19,19,0,0,1,1.0
train__c27__user8__1-2-3,27,Take_a_selfie,user8,1-2-3,train,19,19,19,0,0,1,1.0
train__c27__user9__6-2-1,27,Take_a_selfie,user9,6-2-1,train,13,13,13,0,0,1,1.0
train__c27__user9__6-2-2,27,Take_a_selfie,user9,6-2-2,train,11,11,11,0,0,1,1.0
train__c27__user9__6-2-3,27,Take_a_selfie,user9,6-2-3,train,13,13,13,0,0,1,1.0
train__c28__user16__4-1-1,28,Jog_in_place,user16,4-1-1,train,38,38,38,0,0,1,1.0
train__c28__user16__4-1-2,28,Jog_in_place,user16,4-1-2,train,39,39,39,0,0,1,1.0
train__c28__user16__4-1-3,28,Jog_in_place,user16,4-1-3,train,42,42,42,0,0,1,1.0
train__c28__user17__3-1-1,28,Jog_in_place,user17,3-1-1,validation,33,33,33,0,0,1,1.0
train__c28__user17__3-1-2,28,Jog_in_place,user17,3-1-2,validation,44,44,44,0,0,1,1.0
train__c28__user17__3-1-3,28,Jog_in_place,user17,3-1-3,validation,30,30,30,0,0,1,1.0
train__c28__user18__5-1-1,28,Jog_in_place,user18,5-1-1,train,26,26,26,0,0,1,1.0
train__c28__user18__5-1-2,28,Jog_in_place,user18,5-1-2,train,34,34,34,0,0,1,1.0
train__c28__user18__5-1-3,28,Jog_in_place,user18,5-1-3,train,16,16,16,0,0,1,1.0
train__c28__user22__7-2-1,28,Jog_in_place,user22,7-2-1,train,34,34,34,0,0,1,1.0
train__c28__user22__7-2-2,28,Jog_in_place,user22,7-2-2,train,22,22,22,0,0,1,1.0
train__c28__user22__7-2-3,28,Jog_in_place,user22,7-2-3,train,12,12,12,0,0,1,1.0
train__c28__user23__3-2-2,28,Jog_in_place,user23,3-2-2,validation,21,21,21,0,0,1,1.0
train__c28__user23__3-2-3,28,Jog_in_place,user23,3-2-3,validation,19,19,19,0,0,1,1.0
train__c28__user24__3-2-1,28,Jog_in_place,user24,3-2-1,validation,26,26,26,0,0,1,1.0
train__c28__user24__3-2-2,28,Jog_in_place,user24,3-2-2,validation,41,41,41,0,0,1,1.0
train__c28__user24__3-2-3,28,Jog_in_place,user24,3-2-3,validation,51,51,51,0,0,1,1.0
train__c28__user2__5-1-1,28,Jog_in_place,user2,5-1-1,train,97,97,97,0,0,1,1.0
train__c28__user2__5-1-2,28,Jog_in_place,user2,5-1-2,train,85,85,85,0,0,1,1.0
train__c28__user2__5-1-3,28,Jog_in_place,user2,5-1-3,train,76,76,76,0,0,1,1.0
train__c28__user2__6-1-1,28,Jog_in_place,user2,6-1-1,train,42,42,42,0,0,1,1.0
train__c28__user2__6-1-2,28,Jog_in_place,user2,6-1-2,train,43,43,43,0,0,1,1.0
train__c28__user3__2-1-1,28,Jog_in_place,user3,2-1-1,train,54,54,54,0,0,1,1.0
train__c28__user3__2-1-2,28,Jog_in_place,user3,2-1-2,train,53,53,53,0,0,1,1.0
train__c28__user3__2-1-3,28,Jog_in_place,user3,2-1-3,train,37,37,37,0,0,1,1.0
train__c28__user4__3-2-1,28,Jog_in_place,user4,3-2-1,validation,46,46,46,0,0,1,1.0
train__c28__user4__3-2-2,28,Jog_in_place,user4,3-2-2,validation,39,39,39,0,0,1,1.0
train__c28__user4__3-2-3,28,Jog_in_place,user4,3-2-3,validation,31,31,31,0,0,1,1.0
train__c28__user6__4-1-1,28,Jog_in_place,user6,4-1-1,train,20,20,20,0,0,1,1.0
train__c28__user6__4-1-2,28,Jog_in_place,user6,4-1-2,train,14,14,14,0,0,1,1.0
train__c28__user6__4-1-3,28,Jog_in_place,user6,4-1-3,train,7,7,7,0,0,1,1.0
train__c28__user7__3-1-1,28,Jog_in_place,user7,3-1-1,train,52,52,52,0,0,1,1.0
train__c28__user7__3-1-2,28,Jog_in_place,user7,3-1-2,train,32,32,32,0,0,1,1.0
train__c28__user7__3-1-3,28,Jog_in_place,user7,3-1-3,train,29,29,29,0,0,1,1.0
train__c28__user8__5-1-1,28,Jog_in_place,user8,5-1-1,train,34,34,34,0,0,1,1.0
train__c28__user8__5-1-2,28,Jog_in_place,user8,5-1-2,train,24,24,24,0,0,1,1.0
train__c28__user8__5-1-3,28,Jog_in_place,user8,5-1-3,train,32,32,32,0,0,1,1.0
train__c29__user16__3-1-1,29,Do_squats,user16,3-1-1,train,70,70,70,0,0,1,1.0
train__c29__user16__3-1-2,29,Do_squats,user16,3-1-2,train,59,59,59,0,0,1,1.0
train__c29__user16__3-1-3,29,Do_squats,user16,3-1-3,train,32,32,32,0,0,1,1.0
train__c29__user17__4-1-1,29,Do_squats,user17,4-1-1,validation,46,35,35,0,11,3,0.7608695652173914
train__c29__user17__4-1-2,29,Do_squats,user17,4-1-2,validation,22,20,20,0,2,1,0.9090909090909091
train__c29__user17__4-1-3,29,Do_squats,user17,4-1-3,validation,22,18,18,0,4,5,0.8181818181818182
train__c29__user18__6-1-1,29,Do_squats,user18,6-1-1,train,39,39,2,37,0,1,1.0
train__c29__user18__6-1-2,29,Do_squats,user18,6-1-2,train,31,31,0,31,0,1,1.0
train__c29__user18__6-1-3,29,Do_squats,user18,6-1-3,train,28,28,28,0,0,1,1.0
train__c29__user19__2-2-1,29,Do_squats,user19,2-2-1,train,38,38,38,0,0,1,1.0
train__c29__user19__2-2-2,29,Do_squats,user19,2-2-2,train,33,33,33,0,0,1,1.0
train__c29__user19__2-2-3,29,Do_squats,user19,2-2-3,train,18,18,18,0,0,1,1.0
train__c29__user19__3-3-1,29,Do_squats,user19,3-3-1,train,39,39,39,0,0,1,1.0
train__c29__user19__3-3-2,29,Do_squats,user19,3-3-2,train,21,21,21,0,0,1,1.0
train__c29__user19__3-3-3,29,Do_squats,user19,3-3-3,train,14,14,14,0,0,1,1.0
train__c29__user19__4-2-1,29,Do_squats,user19,4-2-1,train,22,22,22,0,0,1,1.0
train__c29__user19__4-2-2,29,Do_squats,user19,4-2-2,train,21,21,21,0,0,1,1.0
train__c29__user19__4-2-3,29,Do_squats,user19,4-2-3,train,16,16,16,0,0,1,1.0
train__c29__user19__5-3-1,29,Do_squats,user19,5-3-1,train,27,27,27,0,0,1,1.0
train__c29__user19__5-3-2,29,Do_squats,user19,5-3-2,train,28,28,28,0,0,1,1.0
train__c29__user19__5-3-3,29,Do_squats,user19,5-3-3,train,15,15,15,0,0,1,1.0
train__c29__user1__1-1-1,29,Do_squats,user1,1-1-1,train,50,50,50,0,0,1,1.0
train__c29__user1__1-1-2,29,Do_squats,user1,1-1-2,train,54,54,54,0,0,1,1.0
train__c29__user1__1-1-3,29,Do_squats,user1,1-1-3,train,26,26,26,0,0,1,1.0
train__c29__user1__3-2-1,29,Do_squats,user1,3-2-1,train,34,34,34,0,0,1,1.0
train__c29__user1__3-2-2,29,Do_squats,user1,3-2-2,train,64,64,64,0,0,1,1.0
train__c29__user1__3-2-3,29,Do_squats,user1,3-2-3,train,51,51,51,0,0,1,1.0
train__c29__user20__1-2-1,29,Do_squats,user20,1-2-1,train,19,19,19,0,0,1,1.0
train__c29__user20__1-2-2,29,Do_squats,user20,1-2-2,train,18,18,18,0,0,1,1.0
train__c29__user20__1-2-3,29,Do_squats,user20,1-2-3,train,17,17,17,0,0,1,1.0
train__c29__user20__6-1-1,29,Do_squats,user20,6-1-1,train,37,37,37,0,0,1,1.0
train__c29__user20__6-1-2,29,Do_squats,user20,6-1-2,train,19,19,19,0,0,1,1.0
train__c29__user20__6-1-3,29,Do_squats,user20,6-1-3,train,38,38,38,0,0,1,1.0
train__c29__user21__3-2-1,29,Do_squats,user21,3-2-1,train,17,17,17,0,0,1,1.0
train__c29__user21__3-2-2,29,Do_squats,user21,3-2-2,train,26,26,26,0,0,1,1.0
train__c29__user21__3-2-3,29,Do_squats,user21,3-2-3,train,18,18,18,0,0,1,1.0
train__c29__user22__6-2-1,29,Do_squats,user22,6-2-1,train,11,11,11,0,0,1,1.0
train__c29__user22__6-2-2,29,Do_squats,user22,6-2-2,train,36,36,36,0,0,1,1.0
train__c29__user22__6-2-3,29,Do_squats,user22,6-2-3,train,41,41,41,0,0,1,1.0
train__c29__user23__1-2-1,29,Do_squats,user23,1-2-1,validation,31,31,31,0,0,1,1.0
train__c29__user23__1-2-2,29,Do_squats,user23,1-2-2,validation,30,30,30,0,0,1,1.0
train__c29__user23__1-2-3,29,Do_squats,user23,1-2-3,validation,22,22,22,0,0,1,1.0
train__c29__user23__6-1-1,29,Do_squats,user23,6-1-1,validation,34,34,34,0,0,1,1.0
train__c29__user23__6-1-2,29,Do_squats,user23,6-1-2,validation,17,17,17,0,0,1,1.0
train__c29__user23__6-1-3,29,Do_squats,user23,6-1-3,validation,28,25,25,0,3,3,0.8928571428571429
train__c29__user23__6-3-1,29,Do_squats,user23,6-3-1,validation,61,59,59,0,2,2,0.9672131147540983
train__c29__user23__6-3-2,29,Do_squats,user23,6-3-2,validation,31,31,31,0,0,1,1.0
train__c29__user23__6-3-3,29,Do_squats,user23,6-3-3,validation,31,31,31,0,0,1,1.0
train__c29__user24__6-3-1,29,Do_squats,user24,6-3-1,validation,72,72,72,0,0,1,1.0
train__c29__user24__6-3-2,29,Do_squats,user24,6-3-2,validation,63,63,63,0,0,1,1.0
train__c29__user24__6-3-3,29,Do_squats,user24,6-3-3,validation,40,40,40,0,0,1,1.0
train__c29__user2__2-2-1,29,Do_squats,user2,2-2-1,train,61,61,61,0,0,1,1.0
train__c29__user2__2-2-2,29,Do_squats,user2,2-2-2,train,69,69,69,0,0,1,1.0
train__c29__user2__2-2-3,29,Do_squats,user2,2-2-3,train,42,42,42,0,0,1,1.0
train__c29__user2__5-1-1,29,Do_squats,user2,5-1-1,train,77,77,77,0,0,1,1.0
train__c29__user2__5-1-2,29,Do_squats,user2,5-1-2,train,62,62,62,0,0,1,1.0
train__c29__user2__5-1-3,29,Do_squats,user2,5-1-3,train,39,39,39,0,0,1,1.0
train__c29__user3__2-1-1,29,Do_squats,user3,2-1-1,train,55,55,55,0,0,1,1.0
train__c29__user3__2-1-2,29,Do_squats,user3,2-1-2,train,36,36,36,0,0,1,1.0
train__c29__user3__2-1-3,29,Do_squats,user3,2-1-3,train,27,27,27,0,0,1,1.0
train__c29__user6__3-1-1,29,Do_squats,user6,3-1-1,train,17,17,17,0,0,1,1.0
train__c29__user6__3-1-2,29,Do_squats,user6,3-1-2,train,47,47,47,0,0,1,1.0
train__c29__user6__3-1-3,29,Do_squats,user6,3-1-3,train,16,16,16,0,0,1,1.0
train__c29__user7__4-1-1,29,Do_squats,user7,4-1-1,train,34,34,34,0,0,1,1.0
train__c29__user7__4-1-2,29,Do_squats,user7,4-1-2,train,5,5,5,0,0,1,1.0
train__c29__user7__4-1-3,29,Do_squats,user7,4-1-3,train,14,14,14,0,0,1,1.0
train__c29__user9__2-2-1,29,Do_squats,user9,2-2-1,train,22,22,22,0,0,1,1.0
train__c29__user9__2-2-2,29,Do_squats,user9,2-2-2,train,19,19,19,0,0,1,1.0
train__c29__user9__2-2-3,29,Do_squats,user9,2-2-3,train,16,16,16,0,0,1,1.0
train__c29__user9__3-3-1,29,Do_squats,user9,3-3-1,train,8,8,8,0,0,1,1.0
train__c29__user9__3-3-2,29,Do_squats,user9,3-3-2,train,9,9,9,0,0,1,1.0
train__c29__user9__3-3-3,29,Do_squats,user9,3-3-3,train,15,15,15,0,0,1,1.0
train__c29__user9__4-2-2,29,Do_squats,user9,4-2-2,train,15,15,15,0,0,1,1.0
train__c29__user9__4-2-3,29,Do_squats,user9,4-2-3,train,14,14,9,5,0,1,1.0
train__c29__user9__5-3-1,29,Do_squats,user9,5-3-1,train,18,18,18,0,0,1,1.0
train__c29__user9__5-3-2,29,Do_squats,user9,5-3-2,train,18,18,18,0,0,1,1.0
train__c29__user9__5-3-3,29,Do_squats,user9,5-3-3,train,14,14,14,0,0,1,1.0
train__c30__user16__6-1-1,30,Do_jumping_jacks,user16,6-1-1,train,31,31,31,0,0,1,1.0
train__c30__user16__6-1-2,30,Do_jumping_jacks,user16,6-1-2,train,45,45,45,0,0,1,1.0
train__c30__user16__6-1-3,30,Do_jumping_jacks,user16,6-1-3,train,36,36,36,0,0,1,1.0
train__c30__user17__2-2-1,30,Do_jumping_jacks,user17,2-2-1,validation,37,37,37,0,0,1,1.0
train__c30__user17__2-2-2,30,Do_jumping_jacks,user17,2-2-2,validation,43,43,43,0,0,1,1.0
train__c30__user17__2-2-3,30,Do_jumping_jacks,user17,2-2-3,validation,17,17,17,0,0,1,1.0
train__c30__user18__6-2-1,30,Do_jumping_jacks,user18,6-2-1,train,19,19,19,0,0,1,1.0
train__c30__user18__6-2-2,30,Do_jumping_jacks,user18,6-2-2,train,15,15,15,0,0,1,1.0
train__c30__user18__6-2-3,30,Do_jumping_jacks,user18,6-2-3,train,17,17,17,0,0,1,1.0
train__c30__user19__2-2-1,30,Do_jumping_jacks,user19,2-2-1,train,41,41,41,0,0,1,1.0
train__c30__user19__2-2-2,30,Do_jumping_jacks,user19,2-2-2,train,32,32,32,0,0,1,1.0
train__c30__user19__2-2-3,30,Do_jumping_jacks,user19,2-2-3,train,19,19,19,0,0,1,1.0
train__c30__user1__1-1-1,30,Do_jumping_jacks,user1,1-1-1,train,52,52,52,0,0,1,1.0
train__c30__user1__1-1-2,30,Do_jumping_jacks,user1,1-1-2,train,57,57,57,0,0,1,1.0
train__c30__user1__1-1-3,30,Do_jumping_jacks,user1,1-1-3,train,34,34,34,0,0,1,1.0
train__c30__user20__6-1-1,30,Do_jumping_jacks,user20,6-1-1,train,31,31,31,0,0,1,1.0
train__c30__user20__6-1-2,30,Do_jumping_jacks,user20,6-1-2,train,26,26,26,0,0,1,1.0
train__c30__user20__6-1-3,30,Do_jumping_jacks,user20,6-1-3,train,36,36,36,0,0,1,1.0
train__c30__user21__3-2-1,30,Do_jumping_jacks,user21,3-2-1,train,23,23,23,0,0,1,1.0
train__c30__user21__3-2-2,30,Do_jumping_jacks,user21,3-2-2,train,36,36,36,0,0,1,1.0
train__c30__user21__3-2-3,30,Do_jumping_jacks,user21,3-2-3,train,18,18,18,0,0,1,1.0
train__c30__user22__6-2-1,30,Do_jumping_jacks,user22,6-2-1,train,35,35,35,0,0,1,1.0
train__c30__user22__6-2-2,30,Do_jumping_jacks,user22,6-2-2,train,54,54,54,0,0,1,1.0
train__c30__user22__6-2-3,30,Do_jumping_jacks,user22,6-2-3,train,24,24,24,0,0,1,1.0
train__c30__user2__5-1-1,30,Do_jumping_jacks,user2,5-1-1,train,61,61,61,0,0,1,1.0
train__c30__user2__5-1-2,30,Do_jumping_jacks,user2,5-1-2,train,36,36,36,0,0,1,1.0
train__c30__user2__5-1-3,30,Do_jumping_jacks,user2,5-1-3,train,46,46,46,0,0,1,1.0
train__c30__user2__6-1-1,30,Do_jumping_jacks,user2,6-1-1,train,55,55,55,0,0,1,1.0
train__c30__user2__6-1-2,30,Do_jumping_jacks,user2,6-1-2,train,45,45,45,0,0,1,1.0
train__c30__user4__3-2-1,30,Do_jumping_jacks,user4,3-2-1,validation,32,32,32,0,0,1,1.0
train__c30__user4__3-2-2,30,Do_jumping_jacks,user4,3-2-2,validation,11,11,11,0,0,1,1.0
train__c30__user4__3-2-3,30,Do_jumping_jacks,user4,3-2-3,validation,29,29,29,0,0,1,1.0
train__c30__user6__6-1-1,30,Do_jumping_jacks,user6,6-1-1,train,42,42,42,0,0,1,1.0
train__c30__user6__6-1-2,30,Do_jumping_jacks,user6,6-1-2,train,37,37,35,2,0,1,1.0
train__c30__user6__6-1-3,30,Do_jumping_jacks,user6,6-1-3,train,41,41,41,0,0,1,1.0
train__c30__user7__2-2-1,30,Do_jumping_jacks,user7,2-2-1,train,47,47,47,0,0,1,1.0
train__c30__user7__2-2-2,30,Do_jumping_jacks,user7,2-2-2,train,37,37,37,0,0,1,1.0
train__c30__user7__2-2-3,30,Do_jumping_jacks,user7,2-2-3,train,30,30,30,0,0,1,1.0
train__c30__user8__6-2-1,30,Do_jumping_jacks,user8,6-2-1,train,8,8,7,1,0,1,1.0
train__c30__user8__6-2-2,30,Do_jumping_jacks,user8,6-2-2,train,10,10,10,0,0,1,1.0
train__c30__user8__6-2-3,30,Do_jumping_jacks,user8,6-2-3,train,21,21,20,1,0,1,1.0
train__c30__user9__2-2-1,30,Do_jumping_jacks,user9,2-2-1,train,15,15,15,0,0,1,1.0
train__c30__user9__2-2-2,30,Do_jumping_jacks,user9,2-2-2,train,16,16,16,0,0,1,1.0
train__c30__user9__2-2-3,30,Do_jumping_jacks,user9,2-2-3,train,4,4,4,0,0,1,1.0
train__c31__user17__3-1-1,31,Do_stretching_exercises,user17,3-1-1,validation,20,20,20,0,0,1,1.0
train__c31__user17__3-1-2,31,Do_stretching_exercises,user17,3-1-2,validation,26,24,24,0,2,2,0.9230769230769231
train__c31__user17__3-1-3,31,Do_stretching_exercises,user17,3-1-3,validation,28,27,27,0,1,2,0.9642857142857143
train__c31__user17__4-1-1,31,Do_stretching_exercises,user17,4-1-1,validation,24,17,17,0,7,3,0.7083333333333334
train__c31__user17__4-1-2,31,Do_stretching_exercises,user17,4-1-2,validation,30,19,19,0,11,5,0.6333333333333333
train__c31__user17__4-1-3,31,Do_stretching_exercises,user17,4-1-3,validation,21,18,18,0,3,2,0.8571428571428571
train__c31__user18__5-1-1,31,Do_stretching_exercises,user18,5-1-1,train,14,14,14,0,0,1,1.0
train__c31__user18__5-1-2,31,Do_stretching_exercises,user18,5-1-2,train,21,21,21,0,0,1,1.0
train__c31__user18__5-1-3,31,Do_stretching_exercises,user18,5-1-3,train,10,10,10,0,0,1,1.0
train__c31__user18__6-1-1,31,Do_stretching_exercises,user18,6-1-1,train,37,37,10,27,0,1,1.0
train__c31__user18__6-1-2,31,Do_stretching_exercises,user18,6-1-2,train,46,46,0,46,0,1,1.0
train__c31__user18__6-1-3,31,Do_stretching_exercises,user18,6-1-3,train,35,35,35,0,0,1,1.0
train__c31__user18__6-2-1,31,Do_stretching_exercises,user18,6-2-1,train,22,22,22,0,0,1,1.0
train__c31__user18__6-2-2,31,Do_stretching_exercises,user18,6-2-2,train,22,22,22,0,0,1,1.0
train__c31__user18__6-2-3,31,Do_stretching_exercises,user18,6-2-3,train,32,32,32,0,0,1,1.0
train__c31__user19__1-1-1,31,Do_stretching_exercises,user19,1-1-1,train,26,26,26,0,0,1,1.0
train__c31__user19__1-1-2,31,Do_stretching_exercises,user19,1-1-2,train,37,37,37,0,0,1,1.0
train__c31__user19__1-1-3,31,Do_stretching_exercises,user19,1-1-3,train,63,63,63,0,0,1,1.0
train__c31__user19__4-2-1,31,Do_stretching_exercises,user19,4-2-1,train,31,31,31,0,0,1,1.0
train__c31__user19__4-2-2,31,Do_stretching_exercises,user19,4-2-2,train,46,46,45,1,0,1,1.0
train__c31__user19__4-2-3,31,Do_stretching_exercises,user19,4-2-3,train,19,19,19,0,0,1,1.0
train__c31__user1__7-1-1,31,Do_stretching_exercises,user1,7-1-1,train,50,50,50,0,0,1,1.0
train__c31__user1__7-1-2,31,Do_stretching_exercises,user1,7-1-2,train,70,70,70,0,0,1,1.0
train__c31__user1__7-1-3,31,Do_stretching_exercises,user1,7-1-3,train,39,39,39,0,0,1,1.0
train__c31__user20__1-2-1,31,Do_stretching_exercises,user20,1-2-1,train,33,33,33,0,0,1,1.0
train__c31__user20__1-2-2,31,Do_stretching_exercises,user20,1-2-2,train,33,33,33,0,0,1,1.0
train__c31__user20__1-2-3,31,Do_stretching_exercises,user20,1-2-3,train,23,23,23,0,0,1,1.0
train__c31__user22__3-2-1,31,Do_stretching_exercises,user22,3-2-1,train,15,15,15,0,0,1,1.0
train__c31__user22__3-2-2,31,Do_stretching_exercises,user22,3-2-2,train,7,7,7,0,0,1,1.0
train__c31__user22__3-2-3,31,Do_stretching_exercises,user22,3-2-3,train,13,13,13,0,0,1,1.0
train__c31__user22__6-2-1,31,Do_stretching_exercises,user22,6-2-1,train,50,50,50,0,0,1,1.0
train__c31__user22__6-2-2,31,Do_stretching_exercises,user22,6-2-2,train,43,43,43,0,0,1,1.0
train__c31__user22__6-2-3,31,Do_stretching_exercises,user22,6-2-3,train,21,21,21,0,0,1,1.0
train__c31__user22__7-3-1,31,Do_stretching_exercises,user22,7-3-1,train,18,18,18,0,0,1,1.0
train__c31__user22__7-3-2,31,Do_stretching_exercises,user22,7-3-2,train,19,19,19,0,0,1,1.0
train__c31__user22__7-3-3,31,Do_stretching_exercises,user22,7-3-3,train,27,27,27,0,0,1,1.0
train__c31__user23__6-1-1,31,Do_stretching_exercises,user23,6-1-1,validation,46,46,46,0,0,1,1.0
train__c31__user23__6-1-2,31,Do_stretching_exercises,user23,6-1-2,validation,41,37,37,0,4,3,0.9024390243902439
train__c31__user23__6-1-3,31,Do_stretching_exercises,user23,6-1-3,validation,32,31,31,0,1,2,0.96875
train__c31__user23__7-3-1,31,Do_stretching_exercises,user23,7-3-1,validation,26,26,26,0,0,1,1.0
train__c31__user23__7-3-2,31,Do_stretching_exercises,user23,7-3-2,validation,28,28,28,0,0,1,1.0
train__c31__user23__7-3-3,31,Do_stretching_exercises,user23,7-3-3,validation,25,25,25,0,0,1,1.0
train__c31__user24__3-2-1,31,Do_stretching_exercises,user24,3-2-1,validation,54,54,54,0,0,1,1.0
train__c31__user24__3-2-2,31,Do_stretching_exercises,user24,3-2-2,validation,16,16,16,0,0,1,1.0
train__c31__user24__3-2-3,31,Do_stretching_exercises,user24,3-2-3,validation,34,34,34,0,0,1,1.0
train__c31__user2__1-2-1,31,Do_stretching_exercises,user2,1-2-1,train,21,21,20,1,0,1,1.0
train__c31__user2__1-2-2,31,Do_stretching_exercises,user2,1-2-2,train,40,39,37,2,1,2,0.975
train__c31__user2__1-2-3,31,Do_stretching_exercises,user2,1-2-3,train,29,29,28,1,0,1,1.0
train__c31__user2__2-2-1,31,Do_stretching_exercises,user2,2-2-1,train,76,76,76,0,0,1,1.0
train__c31__user2__2-2-2,31,Do_stretching_exercises,user2,2-2-2,train,36,36,36,0,0,1,1.0
train__c31__user2__2-2-3,31,Do_stretching_exercises,user2,2-2-3,train,15,15,15,0,0,1,1.0
train__c31__user2__6-1-1,31,Do_stretching_exercises,user2,6-1-1,train,29,29,29,0,0,1,1.0
train__c31__user2__6-1-2,31,Do_stretching_exercises,user2,6-1-2,train,19,19,19,0,0,1,1.0
train__c31__user2__7-3-1,31,Do_stretching_exercises,user2,7-3-1,train,48,48,48,0,0,1,1.0
train__c31__user2__7-3-2,31,Do_stretching_exercises,user2,7-3-2,train,45,45,45,0,0,1,1.0
