sample_id,class_id,action_name,user_id,trial_id,depth_color_path,imu_path,ir_path,radar_path,skeleton_path,thermal_path
train__c19__user18__1-2-3,19,Make_a_phone_call,user18,1-2-3,Depth_Color/19_Make_a_phone_call/user18/1-2-3,IMU/19_Make_a_phone_call/user18/1-2-3,IR/19_Make_a_phone_call/user18/1-2-3,Radar/19_Make_a_phone_call/user18/1-2-3,Skeleton/19_Make_a_phone_call/user18/1-2-3,Thermal/19_Make_a_phone_call/user18/1-2-3
train__c19__user18__2-1-1,19,Make_a_phone_call,user18,2-1-1,Depth_Color/19_Make_a_phone_call/user18/2-1-1,IMU/19_Make_a_phone_call/user18/2-1-1,IR/19_Make_a_phone_call/user18/2-1-1,Radar/19_Make_a_phone_call/user18/2-1-1,Skeleton/19_Make_a_phone_call/user18/2-1-1,Thermal/19_Make_a_phone_call/user18/2-1-1
train__c19__user18__2-1-2,19,Make_a_phone_call,user18,2-1-2,Depth_Color/19_Make_a_phone_call/user18/2-1-2,IMU/19_Make_a_phone_call/user18/2-1-2,IR/19_Make_a_phone_call/user18/2-1-2,Radar/19_Make_a_phone_call/user18/2-1-2,Skeleton/19_Make_a_phone_call/user18/2-1-2,Thermal/19_Make_a_phone_call/user18/2-1-2
train__c19__user18__2-1-3,19,Make_a_phone_call,user18,2-1-3,Depth_Color/19_Make_a_phone_call/user18/2-1-3,IMU/19_Make_a_phone_call/user18/2-1-3,IR/19_Make_a_phone_call/user18/2-1-3,Radar/19_Make_a_phone_call/user18/2-1-3,Skeleton/19_Make_a_phone_call/user18/2-1-3,Thermal/19_Make_a_phone_call/user18/2-1-3
train__c19__user21__4-1-1,19,Make_a_phone_call,user21,4-1-1,Depth_Color/19_Make_a_phone_call/user21/4-1-1,IMU/19_Make_a_phone_call/user21/4-1-1,IR/19_Make_a_phone_call/user21/4-1-1,Radar/19_Make_a_phone_call/user21/4-1-1,Skeleton/19_Make_a_phone_call/user21/4-1-1,Thermal/19_Make_a_phone_call/user21/4-1-1
train__c19__user21__4-1-2,19,Make_a_phone_call,user21,4-1-2,Depth_Color/19_Make_a_phone_call/user21/4-1-2,IMU/19_Make_a_phone_call/user21/4-1-2,IR/19_Make_a_phone_call/user21/4-1-2,Radar/19_Make_a_phone_call/user21/4-1-2,Skeleton/19_Make_a_phone_call/user21/4-1-2,Thermal/19_Make_a_phone_call/user21/4-1-2
train__c19__user21__4-1-3,19,Make_a_phone_call,user21,4-1-3,Depth_Color/19_Make_a_phone_call/user21/4-1-3,IMU/19_Make_a_phone_call/user21/4-1-3,IR/19_Make_a_phone_call/user21/4-1-3,Radar/19_Make_a_phone_call/user21/4-1-3,Skeleton/19_Make_a_phone_call/user21/4-1-3,Thermal/19_Make_a_phone_call/user21/4-1-3
train__c19__user22__4-1-1,19,Make_a_phone_call,user22,4-1-1,Depth_Color/19_Make_a_phone_call/user22/4-1-1,IMU/19_Make_a_phone_call/user22/4-1-1,IR/19_Make_a_phone_call/user22/4-1-1,Radar/19_Make_a_phone_call/user22/4-1-1,Skeleton/19_Make_a_phone_call/user22/4-1-1,Thermal/19_Make_a_phone_call/user22/4-1-1
train__c19__user22__4-1-2,19,Make_a_phone_call,user22,4-1-2,Depth_Color/19_Make_a_phone_call/user22/4-1-2,IMU/19_Make_a_phone_call/user22/4-1-2,IR/19_Make_a_phone_call/user22/4-1-2,Radar/19_Make_a_phone_call/user22/4-1-2,Skeleton/19_Make_a_phone_call/user22/4-1-2,Thermal/19_Make_a_phone_call/user22/4-1-2
train__c19__user22__4-1-3,19,Make_a_phone_call,user22,4-1-3,Depth_Color/19_Make_a_phone_call/user22/4-1-3,IMU/19_Make_a_phone_call/user22/4-1-3,IR/19_Make_a_phone_call/user22/4-1-3,Radar/19_Make_a_phone_call/user22/4-1-3,Skeleton/19_Make_a_phone_call/user22/4-1-3,Thermal/19_Make_a_phone_call/user22/4-1-3
train__c19__user23__4-2-1,19,Make_a_phone_call,user23,4-2-1,Depth_Color/19_Make_a_phone_call/user23/4-2-1,IMU/19_Make_a_phone_call/user23/4-2-1,IR/19_Make_a_phone_call/user23/4-2-1,Radar/19_Make_a_phone_call/user23/4-2-1,Skeleton/19_Make_a_phone_call/user23/4-2-1,Thermal/19_Make_a_phone_call/user23/4-2-1
train__c19__user23__4-2-2,19,Make_a_phone_call,user23,4-2-2,Depth_Color/19_Make_a_phone_call/user23/4-2-2,IMU/19_Make_a_phone_call/user23/4-2-2,IR/19_Make_a_phone_call/user23/4-2-2,Radar/19_Make_a_phone_call/user23/4-2-2,Skeleton/19_Make_a_phone_call/user23/4-2-2,Thermal/19_Make_a_phone_call/user23/4-2-2
train__c19__user23__4-2-3,19,Make_a_phone_call,user23,4-2-3,Depth_Color/19_Make_a_phone_call/user23/4-2-3,IMU/19_Make_a_phone_call/user23/4-2-3,IR/19_Make_a_phone_call/user23/4-2-3,Radar/19_Make_a_phone_call/user23/4-2-3,Skeleton/19_Make_a_phone_call/user23/4-2-3,Thermal/19_Make_a_phone_call/user23/4-2-3
train__c19__user24__3-2-1,19,Make_a_phone_call,user24,3-2-1,Depth_Color/19_Make_a_phone_call/user24/3-2-1,IMU/19_Make_a_phone_call/user24/3-2-1,IR/19_Make_a_phone_call/user24/3-2-1,Radar/19_Make_a_phone_call/user24/3-2-1,Skeleton/19_Make_a_phone_call/user24/3-2-1,Thermal/19_Make_a_phone_call/user24/3-2-1
train__c19__user24__3-2-2,19,Make_a_phone_call,user24,3-2-2,Depth_Color/19_Make_a_phone_call/user24/3-2-2,IMU/19_Make_a_phone_call/user24/3-2-2,IR/19_Make_a_phone_call/user24/3-2-2,Radar/19_Make_a_phone_call/user24/3-2-2,Skeleton/19_Make_a_phone_call/user24/3-2-2,Thermal/19_Make_a_phone_call/user24/3-2-2
train__c19__user24__3-2-3,19,Make_a_phone_call,user24,3-2-3,Depth_Color/19_Make_a_phone_call/user24/3-2-3,IMU/19_Make_a_phone_call/user24/3-2-3,IR/19_Make_a_phone_call/user24/3-2-3,Radar/19_Make_a_phone_call/user24/3-2-3,Skeleton/19_Make_a_phone_call/user24/3-2-3,Thermal/19_Make_a_phone_call/user24/3-2-3
train__c20__user1__3-2-1,20,Check_the_time,user1,3-2-1,Depth_Color/20_Check_the_time/user1/3-2-1,IMU/20_Check_the_time/user1/3-2-1,IR/20_Check_the_time/user1/3-2-1,Radar/20_Check_the_time/user1/3-2-1,Skeleton/20_Check_the_time/user1/3-2-1,Thermal/20_Check_the_time/user1/3-2-1
train__c20__user1__3-2-2,20,Check_the_time,user1,3-2-2,Depth_Color/20_Check_the_time/user1/3-2-2,IMU/20_Check_the_time/user1/3-2-2,IR/20_Check_the_time/user1/3-2-2,Radar/20_Check_the_time/user1/3-2-2,Skeleton/20_Check_the_time/user1/3-2-2,Thermal/20_Check_the_time/user1/3-2-2
train__c20__user1__3-2-3,20,Check_the_time,user1,3-2-3,Depth_Color/20_Check_the_time/user1/3-2-3,IMU/20_Check_the_time/user1/3-2-3,IR/20_Check_the_time/user1/3-2-3,Radar/20_Check_the_time/user1/3-2-3,Skeleton/20_Check_the_time/user1/3-2-3,Thermal/20_Check_the_time/user1/3-2-3
train__c20__user1__5-1-1,20,Check_the_time,user1,5-1-1,Depth_Color/20_Check_the_time/user1/5-1-1,IMU/20_Check_the_time/user1/5-1-1,IR/20_Check_the_time/user1/5-1-1,Radar/20_Check_the_time/user1/5-1-1,Skeleton/20_Check_the_time/user1/5-1-1,Thermal/20_Check_the_time/user1/5-1-1
train__c20__user1__5-1-2,20,Check_the_time,user1,5-1-2,Depth_Color/20_Check_the_time/user1/5-1-2,IMU/20_Check_the_time/user1/5-1-2,IR/20_Check_the_time/user1/5-1-2,Radar/20_Check_the_time/user1/5-1-2,Skeleton/20_Check_the_time/user1/5-1-2,Thermal/20_Check_the_time/user1/5-1-2
train__c20__user1__5-1-3,20,Check_the_time,user1,5-1-3,Depth_Color/20_Check_the_time/user1/5-1-3,IMU/20_Check_the_time/user1/5-1-3,IR/20_Check_the_time/user1/5-1-3,Radar/20_Check_the_time/user1/5-1-3,Skeleton/20_Check_the_time/user1/5-1-3,Thermal/20_Check_the_time/user1/5-1-3
train__c20__user4__5-2-1,20,Check_the_time,user4,5-2-1,Depth_Color/20_Check_the_time/user4/5-2-1,IMU/20_Check_the_time/user4/5-2-1,IR/20_Check_the_time/user4/5-2-1,Radar/20_Check_the_time/user4/5-2-1,Skeleton/20_Check_the_time/user4/5-2-1,Thermal/20_Check_the_time/user4/5-2-1
train__c20__user4__5-2-2,20,Check_the_time,user4,5-2-2,Depth_Color/20_Check_the_time/user4/5-2-2,IMU/20_Check_the_time/user4/5-2-2,IR/20_Check_the_time/user4/5-2-2,Radar/20_Check_the_time/user4/5-2-2,Skeleton/20_Check_the_time/user4/5-2-2,Thermal/20_Check_the_time/user4/5-2-2
train__c20__user4__5-2-3,20,Check_the_time,user4,5-2-3,Depth_Color/20_Check_the_time/user4/5-2-3,IMU/20_Check_the_time/user4/5-2-3,IR/20_Check_the_time/user4/5-2-3,Radar/20_Check_the_time/user4/5-2-3,Skeleton/20_Check_the_time/user4/5-2-3,Thermal/20_Check_the_time/user4/5-2-3
train__c20__user5__4-1-1,20,Check_the_time,user5,4-1-1,Depth_Color/20_Check_the_time/user5/4-1-1,IMU/20_Check_the_time/user5/4-1-1,IR/20_Check_the_time/user5/4-1-1,Radar/20_Check_the_time/user5/4-1-1,Skeleton/20_Check_the_time/user5/4-1-1,Thermal/20_Check_the_time/user5/4-1-1
train__c20__user5__4-1-2,20,Check_the_time,user5,4-1-2,Depth_Color/20_Check_the_time/user5/4-1-2,IMU/20_Check_the_time/user5/4-1-2,IR/20_Check_the_time/user5/4-1-2,Radar/20_Check_the_time/user5/4-1-2,Skeleton/20_Check_the_time/user5/4-1-2,
train__c20__user5__4-1-3,20,Check_the_time,user5,4-1-3,Depth_Color/20_Check_the_time/user5/4-1-3,IMU/20_Check_the_time/user5/4-1-3,IR/20_Check_the_time/user5/4-1-3,Radar/20_Check_the_time/user5/4-1-3,Skeleton/20_Check_the_time/user5/4-1-3,Thermal/20_Check_the_time/user5/4-1-3
train__c20__user6__4-1-1,20,Check_the_time,user6,4-1-1,Depth_Color/20_Check_the_time/user6/4-1-1,IMU/20_Check_the_time/user6/4-1-1,IR/20_Check_the_time/user6/4-1-1,Radar/20_Check_the_time/user6/4-1-1,Skeleton/20_Check_the_time/user6/4-1-1,Thermal/20_Check_the_time/user6/4-1-1
train__c20__user6__4-1-2,20,Check_the_time,user6,4-1-2,Depth_Color/20_Check_the_time/user6/4-1-2,IMU/20_Check_the_time/user6/4-1-2,IR/20_Check_the_time/user6/4-1-2,Radar/20_Check_the_time/user6/4-1-2,Skeleton/20_Check_the_time/user6/4-1-2,Thermal/20_Check_the_time/user6/4-1-2
train__c20__user6__4-1-3,20,Check_the_time,user6,4-1-3,Depth_Color/20_Check_the_time/user6/4-1-3,IMU/20_Check_the_time/user6/4-1-3,IR/20_Check_the_time/user6/4-1-3,Radar/20_Check_the_time/user6/4-1-3,Skeleton/20_Check_the_time/user6/4-1-3,Thermal/20_Check_the_time/user6/4-1-3
train__c20__user6__5-3-1,20,Check_the_time,user6,5-3-1,Depth_Color/20_Check_the_time/user6/5-3-1,IMU/20_Check_the_time/user6/5-3-1,IR/20_Check_the_time/user6/5-3-1,Radar/20_Check_the_time/user6/5-3-1,Skeleton/20_Check_the_time/user6/5-3-1,Thermal/20_Check_the_time/user6/5-3-1
train__c20__user6__5-3-2,20,Check_the_time,user6,5-3-2,Depth_Color/20_Check_the_time/user6/5-3-2,IMU/20_Check_the_time/user6/5-3-2,IR/20_Check_the_time/user6/5-3-2,Radar/20_Check_the_time/user6/5-3-2,Skeleton/20_Check_the_time/user6/5-3-2,Thermal/20_Check_the_time/user6/5-3-2
train__c20__user6__5-3-3,20,Check_the_time,user6,5-3-3,Depth_Color/20_Check_the_time/user6/5-3-3,IMU/20_Check_the_time/user6/5-3-3,IR/20_Check_the_time/user6/5-3-3,Radar/20_Check_the_time/user6/5-3-3,Skeleton/20_Check_the_time/user6/5-3-3,Thermal/20_Check_the_time/user6/5-3-3
train__c20__user6__6-2-1,20,Check_the_time,user6,6-2-1,Depth_Color/20_Check_the_time/user6/6-2-1,IMU/20_Check_the_time/user6/6-2-1,IR/20_Check_the_time/user6/6-2-1,Radar/20_Check_the_time/user6/6-2-1,Skeleton/20_Check_the_time/user6/6-2-1,Thermal/20_Check_the_time/user6/6-2-1
train__c20__user6__6-2-2,20,Check_the_time,user6,6-2-2,Depth_Color/20_Check_the_time/user6/6-2-2,IMU/20_Check_the_time/user6/6-2-2,IR/20_Check_the_time/user6/6-2-2,Radar/20_Check_the_time/user6/6-2-2,Skeleton/20_Check_the_time/user6/6-2-2,Thermal/20_Check_the_time/user6/6-2-2
train__c20__user6__6-2-3,20,Check_the_time,user6,6-2-3,Depth_Color/20_Check_the_time/user6/6-2-3,IMU/20_Check_the_time/user6/6-2-3,IR/20_Check_the_time/user6/6-2-3,Radar/20_Check_the_time/user6/6-2-3,Skeleton/20_Check_the_time/user6/6-2-3,Thermal/20_Check_the_time/user6/6-2-3
train__c20__user6__7-3-1,20,Check_the_time,user6,7-3-1,Depth_Color/20_Check_the_time/user6/7-3-1,IMU/20_Check_the_time/user6/7-3-1,IR/20_Check_the_time/user6/7-3-1,Radar/20_Check_the_time/user6/7-3-1,Skeleton/20_Check_the_time/user6/7-3-1,Thermal/20_Check_the_time/user6/7-3-1
train__c20__user6__7-3-2,20,Check_the_time,user6,7-3-2,Depth_Color/20_Check_the_time/user6/7-3-2,IMU/20_Check_the_time/user6/7-3-2,IR/20_Check_the_time/user6/7-3-2,Radar/20_Check_the_time/user6/7-3-2,Skeleton/20_Check_the_time/user6/7-3-2,Thermal/20_Check_the_time/user6/7-3-2
train__c20__user6__7-3-3,20,Check_the_time,user6,7-3-3,Depth_Color/20_Check_the_time/user6/7-3-3,IMU/20_Check_the_time/user6/7-3-3,IR/20_Check_the_time/user6/7-3-3,Radar/20_Check_the_time/user6/7-3-3,Skeleton/20_Check_the_time/user6/7-3-3,Thermal/20_Check_the_time/user6/7-3-3
train__c20__user7__4-1-1,20,Check_the_time,user7,4-1-1,Depth_Color/20_Check_the_time/user7/4-1-1,IMU/20_Check_the_time/user7/4-1-1,IR/20_Check_the_time/user7/4-1-1,Radar/20_Check_the_time/user7/4-1-1,Skeleton/20_Check_the_time/user7/4-1-1,Thermal/20_Check_the_time/user7/4-1-1
train__c20__user7__4-1-2,20,Check_the_time,user7,4-1-2,Depth_Color/20_Check_the_time/user7/4-1-2,IMU/20_Check_the_time/user7/4-1-2,IR/20_Check_the_time/user7/4-1-2,Radar/20_Check_the_time/user7/4-1-2,Skeleton/20_Check_the_time/user7/4-1-2,Thermal/20_Check_the_time/user7/4-1-2
train__c20__user7__4-1-3,20,Check_the_time,user7,4-1-3,Depth_Color/20_Check_the_time/user7/4-1-3,IMU/20_Check_the_time/user7/4-1-3,IR/20_Check_the_time/user7/4-1-3,Radar/20_Check_the_time/user7/4-1-3,Skeleton/20_Check_the_time/user7/4-1-3,Thermal/20_Check_the_time/user7/4-1-3
train__c20__user8__2-1-1,20,Check_the_time,user8,2-1-1,Depth_Color/20_Check_the_time/user8/2-1-1,IMU/20_Check_the_time/user8/2-1-1,IR/20_Check_the_time/user8/2-1-1,Radar/20_Check_the_time/user8/2-1-1,Skeleton/20_Check_the_time/user8/2-1-1,Thermal/20_Check_the_time/user8/2-1-1
train__c20__user8__2-1-2,20,Check_the_time,user8,2-1-2,Depth_Color/20_Check_the_time/user8/2-1-2,IMU/20_Check_the_time/user8/2-1-2,IR/20_Check_the_time/user8/2-1-2,Radar/20_Check_the_time/user8/2-1-2,Skeleton/20_Check_the_time/user8/2-1-2,Thermal/20_Check_the_time/user8/2-1-2
train__c20__user8__2-1-3,20,Check_the_time,user8,2-1-3,Depth_Color/20_Check_the_time/user8/2-1-3,IMU/20_Check_the_time/user8/2-1-3,IR/20_Check_the_time/user8/2-1-3,Radar/20_Check_the_time/user8/2-1-3,Skeleton/20_Check_the_time/user8/2-1-3,Thermal/20_Check_the_time/user8/2-1-3
train__c20__user8__5-1-1,20,Check_the_time,user8,5-1-1,Depth_Color/20_Check_the_time/user8/5-1-1,IMU/20_Check_the_time/user8/5-1-1,IR/20_Check_the_time/user8/5-1-1,Radar/20_Check_the_time/user8/5-1-1,Skeleton/20_Check_the_time/user8/5-1-1,Thermal/20_Check_the_time/user8/5-1-1
train__c20__user8__5-1-2,20,Check_the_time,user8,5-1-2,Depth_Color/20_Check_the_time/user8/5-1-2,IMU/20_Check_the_time/user8/5-1-2,IR/20_Check_the_time/user8/5-1-2,Radar/20_Check_the_time/user8/5-1-2,Skeleton/20_Check_the_time/user8/5-1-2,Thermal/20_Check_the_time/user8/5-1-2
train__c20__user8__5-1-3,20,Check_the_time,user8,5-1-3,Depth_Color/20_Check_the_time/user8/5-1-3,IMU/20_Check_the_time/user8/5-1-3,IR/20_Check_the_time/user8/5-1-3,Radar/20_Check_the_time/user8/5-1-3,Skeleton/20_Check_the_time/user8/5-1-3,Thermal/20_Check_the_time/user8/5-1-3
train__c20__user8__6-1-1,20,Check_the_time,user8,6-1-1,,,,,,Thermal/20_Check_the_time/user8/6-1-1
train__c20__user8__6-1-2,20,Check_the_time,user8,6-1-2,,,,,,Thermal/20_Check_the_time/user8/6-1-2
train__c20__user8__6-2-1,20,Check_the_time,user8,6-2-1,Depth_Color/20_Check_the_time/user8/6-2-1,IMU/20_Check_the_time/user8/6-2-1,IR/20_Check_the_time/user8/6-2-1,Radar/20_Check_the_time/user8/6-2-1,Skeleton/20_Check_the_time/user8/6-2-1,
train__c20__user9__5-3-1,20,Check_the_time,user9,5-3-1,Depth_Color/20_Check_the_time/user9/5-3-1,IMU/20_Check_the_time/user9/5-3-1,IR/20_Check_the_time/user9/5-3-1,Radar/20_Check_the_time/user9/5-3-1,Skeleton/20_Check_the_time/user9/5-3-1,Thermal/20_Check_the_time/user9/5-3-1
train__c20__user9__5-3-2,20,Check_the_time,user9,5-3-2,Depth_Color/20_Check_the_time/user9/5-3-2,IMU/20_Check_the_time/user9/5-3-2,IR/20_Check_the_time/user9/5-3-2,Radar/20_Check_the_time/user9/5-3-2,Skeleton/20_Check_the_time/user9/5-3-2,Thermal/20_Check_the_time/user9/5-3-2
train__c20__user9__5-3-3,20,Check_the_time,user9,5-3-3,Depth_Color/20_Check_the_time/user9/5-3-3,IMU/20_Check_the_time/user9/5-3-3,IR/20_Check_the_time/user9/5-3-3,Radar/20_Check_the_time/user9/5-3-3,Skeleton/20_Check_the_time/user9/5-3-3,Thermal/20_Check_the_time/user9/5-3-3
train__c20__user9__6-1-1,20,Check_the_time,user9,6-1-1,Depth_Color/20_Check_the_time/user9/6-1-1,IMU/20_Check_the_time/user9/6-1-1,IR/20_Check_the_time/user9/6-1-1,Radar/20_Check_the_time/user9/6-1-1,Skeleton/20_Check_the_time/user9/6-1-1,Thermal/20_Check_the_time/user9/6-1-1
train__c20__user9__6-1-2,20,Check_the_time,user9,6-1-2,Depth_Color/20_Check_the_time/user9/6-1-2,IMU/20_Check_the_time/user9/6-1-2,IR/20_Check_the_time/user9/6-1-2,Radar/20_Check_the_time/user9/6-1-2,Skeleton/20_Check_the_time/user9/6-1-2,Thermal/20_Check_the_time/user9/6-1-2
train__c20__user9__6-1-3,20,Check_the_time,user9,6-1-3,Depth_Color/20_Check_the_time/user9/6-1-3,IMU/20_Check_the_time/user9/6-1-3,IR/20_Check_the_time/user9/6-1-3,Radar/20_Check_the_time/user9/6-1-3,Skeleton/20_Check_the_time/user9/6-1-3,Thermal/20_Check_the_time/user9/6-1-3
train__c20__user16__4-1-1,20,Check_the_time,user16,4-1-1,Depth_Color/20_Check_the_time/user16/4-1-1,IMU/20_Check_the_time/user16/4-1-1,IR/20_Check_the_time/user16/4-1-1,Radar/20_Check_the_time/user16/4-1-1,Skeleton/20_Check_the_time/user16/4-1-1,Thermal/20_Check_the_time/user16/4-1-1
train__c20__user16__4-1-2,20,Check_the_time,user16,4-1-2,Depth_Color/20_Check_the_time/user16/4-1-2,IMU/20_Check_the_time/user16/4-1-2,IR/20_Check_the_time/user16/4-1-2,Radar/20_Check_the_time/user16/4-1-2,Skeleton/20_Check_the_time/user16/4-1-2,Thermal/20_Check_the_time/user16/4-1-2
train__c20__user16__4-1-3,20,Check_the_time,user16,4-1-3,Depth_Color/20_Check_the_time/user16/4-1-3,IMU/20_Check_the_time/user16/4-1-3,IR/20_Check_the_time/user16/4-1-3,Radar/20_Check_the_time/user16/4-1-3,Skeleton/20_Check_the_time/user16/4-1-3,Thermal/20_Check_the_time/user16/4-1-3
train__c20__user16__5-3-1,20,Check_the_time,user16,5-3-1,Depth_Color/20_Check_the_time/user16/5-3-1,IMU/20_Check_the_time/user16/5-3-1,IR/20_Check_the_time/user16/5-3-1,Radar/20_Check_the_time/user16/5-3-1,Skeleton/20_Check_the_time/user16/5-3-1,Thermal/20_Check_the_time/user16/5-3-1
train__c20__user16__5-3-2,20,Check_the_time,user16,5-3-2,Depth_Color/20_Check_the_time/user16/5-3-2,IMU/20_Check_the_time/user16/5-3-2,IR/20_Check_the_time/user16/5-3-2,Radar/20_Check_the_time/user16/5-3-2,Skeleton/20_Check_the_time/user16/5-3-2,Thermal/20_Check_the_time/user16/5-3-2
train__c20__user16__5-3-3,20,Check_the_time,user16,5-3-3,Depth_Color/20_Check_the_time/user16/5-3-3,IMU/20_Check_the_time/user16/5-3-3,IR/20_Check_the_time/user16/5-3-3,Radar/20_Check_the_time/user16/5-3-3,Skeleton/20_Check_the_time/user16/5-3-3,Thermal/20_Check_the_time/user16/5-3-3
train__c20__user16__7-3-1,20,Check_the_time,user16,7-3-1,Depth_Color/20_Check_the_time/user16/7-3-1,IMU/20_Check_the_time/user16/7-3-1,IR/20_Check_the_time/user16/7-3-1,Radar/20_Check_the_time/user16/7-3-1,Skeleton/20_Check_the_time/user16/7-3-1,Thermal/20_Check_the_time/user16/7-3-1
train__c20__user16__7-3-2,20,Check_the_time,user16,7-3-2,Depth_Color/20_Check_the_time/user16/7-3-2,IMU/20_Check_the_time/user16/7-3-2,IR/20_Check_the_time/user16/7-3-2,Radar/20_Check_the_time/user16/7-3-2,Skeleton/20_Check_the_time/user16/7-3-2,Thermal/20_Check_the_time/user16/7-3-2
train__c20__user16__7-3-3,20,Check_the_time,user16,7-3-3,Depth_Color/20_Check_the_time/user16/7-3-3,IMU/20_Check_the_time/user16/7-3-3,IR/20_Check_the_time/user16/7-3-3,Radar/20_Check_the_time/user16/7-3-3,Skeleton/20_Check_the_time/user16/7-3-3,Thermal/20_Check_the_time/user16/7-3-3
train__c20__user17__1-2-1,20,Check_the_time,user17,1-2-1,Depth_Color/20_Check_the_time/user17/1-2-1,IMU/20_Check_the_time/user17/1-2-1,IR/20_Check_the_time/user17/1-2-1,Radar/20_Check_the_time/user17/1-2-1,Skeleton/20_Check_the_time/user17/1-2-1,Thermal/20_Check_the_time/user17/1-2-1
train__c20__user17__1-2-2,20,Check_the_time,user17,1-2-2,Depth_Color/20_Check_the_time/user17/1-2-2,IMU/20_Check_the_time/user17/1-2-2,IR/20_Check_the_time/user17/1-2-2,Radar/20_Check_the_time/user17/1-2-2,Skeleton/20_Check_the_time/user17/1-2-2,Thermal/20_Check_the_time/user17/1-2-2
train__c20__user17__1-2-3,20,Check_the_time,user17,1-2-3,Depth_Color/20_Check_the_time/user17/1-2-3,IMU/20_Check_the_time/user17/1-2-3,IR/20_Check_the_time/user17/1-2-3,Radar/20_Check_the_time/user17/1-2-3,Skeleton/20_Check_the_time/user17/1-2-3,Thermal/20_Check_the_time/user17/1-2-3
train__c20__user17__4-1-1,20,Check_the_time,user17,4-1-1,Depth_Color/20_Check_the_time/user17/4-1-1,IMU/20_Check_the_time/user17/4-1-1,IR/20_Check_the_time/user17/4-1-1,Radar/20_Check_the_time/user17/4-1-1,Skeleton/20_Check_the_time/user17/4-1-1,Thermal/20_Check_the_time/user17/4-1-1
train__c20__user17__4-1-2,20,Check_the_time,user17,4-1-2,Depth_Color/20_Check_the_time/user17/4-1-2,IMU/20_Check_the_time/user17/4-1-2,IR/20_Check_the_time/user17/4-1-2,Radar/20_Check_the_time/user17/4-1-2,Skeleton/20_Check_the_time/user17/4-1-2,Thermal/20_Check_the_time/user17/4-1-2
train__c20__user17__4-1-3,20,Check_the_time,user17,4-1-3,Depth_Color/20_Check_the_time/user17/4-1-3,IMU/20_Check_the_time/user17/4-1-3,IR/20_Check_the_time/user17/4-1-3,Radar/20_Check_the_time/user17/4-1-3,Skeleton/20_Check_the_time/user17/4-1-3,Thermal/20_Check_the_time/user17/4-1-3
train__c20__user18__2-1-1,20,Check_the_time,user18,2-1-1,Depth_Color/20_Check_the_time/user18/2-1-1,IMU/20_Check_the_time/user18/2-1-1,IR/20_Check_the_time/user18/2-1-1,Radar/20_Check_the_time/user18/2-1-1,Skeleton/20_Check_the_time/user18/2-1-1,Thermal/20_Check_the_time/user18/2-1-1
train__c20__user18__2-1-2,20,Check_the_time,user18,2-1-2,Depth_Color/20_Check_the_time/user18/2-1-2,IMU/20_Check_the_time/user18/2-1-2,IR/20_Check_the_time/user18/2-1-2,Radar/20_Check_the_time/user18/2-1-2,Skeleton/20_Check_the_time/user18/2-1-2,Thermal/20_Check_the_time/user18/2-1-2
train__c20__user18__2-1-3,20,Check_the_time,user18,2-1-3,Depth_Color/20_Check_the_time/user18/2-1-3,IMU/20_Check_the_time/user18/2-1-3,IR/20_Check_the_time/user18/2-1-3,Radar/20_Check_the_time/user18/2-1-3,Skeleton/20_Check_the_time/user18/2-1-3,Thermal/20_Check_the_time/user18/2-1-3
train__c20__user18__5-1-1,20,Check_the_time,user18,5-1-1,Depth_Color/20_Check_the_time/user18/5-1-1,IMU/20_Check_the_time/user18/5-1-1,IR/20_Check_the_time/user18/5-1-1,Radar/20_Check_the_time/user18/5-1-1,Skeleton/20_Check_the_time/user18/5-1-1,Thermal/20_Check_the_time/user18/5-1-1
train__c20__user18__5-1-2,20,Check_the_time,user18,5-1-2,Depth_Color/20_Check_the_time/user18/5-1-2,IMU/20_Check_the_time/user18/5-1-2,IR/20_Check_the_time/user18/5-1-2,Radar/20_Check_the_time/user18/5-1-2,Skeleton/20_Check_the_time/user18/5-1-2,Thermal/20_Check_the_time/user18/5-1-2
train__c20__user18__5-1-3,20,Check_the_time,user18,5-1-3,Depth_Color/20_Check_the_time/user18/5-1-3,IMU/20_Check_the_time/user18/5-1-3,IR/20_Check_the_time/user18/5-1-3,Radar/20_Check_the_time/user18/5-1-3,Skeleton/20_Check_the_time/user18/5-1-3,Thermal/20_Check_the_time/user18/5-1-3
train__c20__user18__6-2-1,20,Check_the_time,user18,6-2-1,Depth_Color/20_Check_the_time/user18/6-2-1,IMU/20_Check_the_time/user18/6-2-1,IR/20_Check_the_time/user18/6-2-1,Radar/20_Check_the_time/user18/6-2-1,Skeleton/20_Check_the_time/user18/6-2-1,Thermal/20_Check_the_time/user18/6-2-1
train__c20__user18__6-2-2,20,Check_the_time,user18,6-2-2,Depth_Color/20_Check_the_time/user18/6-2-2,IMU/20_Check_the_time/user18/6-2-2,IR/20_Check_the_time/user18/6-2-2,Radar/20_Check_the_time/user18/6-2-2,Skeleton/20_Check_the_time/user18/6-2-2,Thermal/20_Check_the_time/user18/6-2-2
train__c20__user18__6-2-3,20,Check_the_time,user18,6-2-3,Depth_Color/20_Check_the_time/user18/6-2-3,IMU/20_Check_the_time/user18/6-2-3,IR/20_Check_the_time/user18/6-2-3,Radar/20_Check_the_time/user18/6-2-3,Skeleton/20_Check_the_time/user18/6-2-3,Thermal/20_Check_the_time/user18/6-2-3
