sample_id,true_class_id,true_action,base_prediction,base_prediction_action,base_confidence,final_prediction,final_prediction_action,final_confidence,outcome,selected_view_weights,two_hand_roi_valid,hand_head_roi_valid,valid_keypoint_pattern
train__c27__user24__1-1-3,27,Take_a_selfie,27,Take_a_selfie,0.6973460052599014,27,Take_a_selfie,0.8042759796166659,retained_correct,"{""global_context"": 0.8620983958244324, ""left_interaction"": 0.00020050957391504198, ""right_interaction"": 0.011137404479086399, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.1265636533498764}",True,False,L11_R11|padding
train__c27__user4__3-2-1,27,Take_a_selfie,39,Take_body_temperature,0.28720777024396343,20,Check_the_time,0.3413274055631703,changed_wrong,"{""global_context"": 0.35584889139447895, ""left_interaction"": 0.0004020936321467161, ""right_interaction"": 0.6417679786682129, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0019810819732291357}",True,False,L11_R11|padding
train__c27__user4__3-2-2,27,Take_a_selfie,39,Take_body_temperature,0.3036168942153907,39,Take_body_temperature,0.211335038585832,unchanged_wrong,"{""global_context"": 0.17404583784250113, ""left_interaction"": 0.003785798469415078, ""right_interaction"": 0.8221683502197266, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c27__user4__3-2-3,27,Take_a_selfie,31,Do_stretching_exercises,0.6266803526921488,31,Do_stretching_exercises,0.6324364716715252,unchanged_wrong,"{""global_context"": 0.32495078444480896, ""left_interaction"": 0.0010194836650043726, ""right_interaction"": 0.6740291118621826, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.216543511072814e-07}",True,False,L11_R11|padding
train__c28__user17__3-1-1,28,Jog_in_place,28,Jog_in_place,0.60788055373722,28,Jog_in_place,0.6157380803468472,retained_correct,"{""global_context"": 0.6456698793353457, ""left_interaction"": 0.06995624484437885, ""right_interaction"": 0.2802620223074248, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.004111737012863159}",True,False,L11_R11|padding
train__c28__user17__3-1-2,28,Jog_in_place,28,Jog_in_place,0.8326215016447173,28,Jog_in_place,0.8396994480209717,retained_correct,"{""global_context"": 0.5040183934298429, ""left_interaction"": 0.34212758324363013, ""right_interaction"": 0.1399094516580755, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.013944615017284046}",True,False,L11_R11|padding
train__c28__user17__3-1-3,28,Jog_in_place,28,Jog_in_place,0.614871111553228,28,Jog_in_place,0.6183179421447975,retained_correct,"{""global_context"": 0.2157992998758952, ""left_interaction"": 0.26599488258361814, ""right_interaction"": 0.4853396733601888, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.03286612828572591}",True,False,L11_R11|padding
train__c28__user23__3-2-2,28,Jog_in_place,28,Jog_in_place,0.5367690787744762,28,Jog_in_place,0.5599992066386256,retained_correct,"{""global_context"": 0.9295806884765625, ""left_interaction"": 0.016208836010524204, ""right_interaction"": 0.0541249570392427, ""hand_head_union"": 0.0, ""two_hand_table_context"": 8.546763343647832e-05}",True,False,L11_R11|padding
train__c28__user23__3-2-3,28,Jog_in_place,36,Walk,0.38625152805412444,36,Walk,0.39192901313966966,unchanged_wrong,"{""global_context"": 0.8209824813039679, ""left_interaction"": 0.05105873471812198, ""right_interaction"": 0.12795879966334292, ""hand_head_union"": 0.0, ""two_hand_table_context"": 2.7709352940818413e-09}",True,False,L11_R11|padding
train__c28__user24__3-2-1,28,Jog_in_place,28,Jog_in_place,0.35148187923675456,28,Jog_in_place,0.3923506014443102,retained_correct,"{""global_context"": 0.6977031414325421, ""left_interaction"": 0.10401553374070388, ""right_interaction"": 0.18996695371774527, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.008314398045723256}",True,False,L11_R11|padding
train__c28__user24__3-2-2,28,Jog_in_place,28,Jog_in_place,0.37836443668622594,28,Jog_in_place,0.4357839046883564,retained_correct,"{""global_context"": 0.6960850227169875, ""left_interaction"": 0.08109559663912146, ""right_interaction"": 0.17524859963393793, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.04757077810240955}",True,False,L11_R11|padding
train__c28__user24__3-2-3,28,Jog_in_place,28,Jog_in_place,0.6851227152348993,28,Jog_in_place,0.7043227318560434,retained_correct,"{""global_context"": 0.47509535153706867, ""left_interaction"": 0.10932894547780354, ""right_interaction"": 0.39890305201212567, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.016672646005948383}",True,False,L11_R11
train__c28__user4__3-2-1,28,Jog_in_place,28,Jog_in_place,0.8024721886683858,28,Jog_in_place,0.8108440587227419,retained_correct,"{""global_context"": 0.625131897304369, ""left_interaction"": 0.11136862506037173, ""right_interaction"": 0.09611520559891411, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.16738427203634512}",True,False,L11_R11|padding
train__c28__user4__3-2-2,28,Jog_in_place,28,Jog_in_place,0.3856824365127405,28,Jog_in_place,0.3914246747147366,retained_correct,"{""global_context"": 0.4953000973432492, ""left_interaction"": 0.39412227043738735, ""right_interaction"": 0.09246497276501778, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.018112613604618952}",True,False,L11_R00|L11_R01|L11_R11|padding
train__c28__user4__3-2-3,28,Jog_in_place,36,Walk,0.5411633624627697,36,Walk,0.5495099420386177,unchanged_wrong,"{""global_context"": 0.5823257200179561, ""left_interaction"": 0.24369690495152627, ""right_interaction"": 0.16557564273957284, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.008401668840839017}",True,False,L11_R00|L11_R01|L11_R11|padding
train__c29__user17__4-1-1,29,Do_squats,20,Check_the_time,0.3604522288443111,20,Check_the_time,0.41950782111845664,unchanged_wrong,"{""global_context"": 0.9981778186300526, ""left_interaction"": 2.2842358980003905e-05, ""right_interaction"": 0.0017955662763637044, ""hand_head_union"": 0.0, ""two_hand_table_context"": 4.013233790275358e-06}",True,False,L11_R11|padding
train__c29__user17__4-1-2,29,Do_squats,3,Take_off_clothes,0.38214680955828495,3,Take_off_clothes,0.42691941290285174,unchanged_wrong,"{""global_context"": 0.9991261742331765, ""left_interaction"": 0.00015002492264929143, ""right_interaction"": 0.0007239223711869934, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.6492194276906957e-09}",True,False,L11_R11|padding
train__c29__user17__4-1-3,29,Do_squats,20,Check_the_time,0.34905762369664944,20,Check_the_time,0.3863281021014986,unchanged_wrong,"{""global_context"": 0.9968974373557351, ""left_interaction"": 3.766733491581611e-06, ""right_interaction"": 0.0030955750156532636, ""hand_head_union"": 0.0, ""two_hand_table_context"": 3.182621598667042e-06}",True,False,L11_R11|padding
train__c29__user23__1-2-1,29,Do_squats,29,Do_squats,0.9450851471990482,29,Do_squats,0.946224241763851,retained_correct,"{""global_context"": 0.9841001572147492, ""left_interaction"": 0.002354883618893162, ""right_interaction"": 0.001380970641489952, ""hand_head_union"": 1.017841690730664e-05, ""two_hand_table_context"": 0.012153840834094633}",True,True,L11_R11|padding
train__c29__user23__1-2-2,29,Do_squats,29,Do_squats,0.3615625605412297,29,Do_squats,0.3886998896318884,retained_correct,"{""global_context"": 0.9587018966674805, ""left_interaction"": 0.04003663460413615, ""right_interaction"": 0.0005883768200874329, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0006730900456508001}",True,False,L11_R11|padding
train__c29__user23__1-2-3,29,Do_squats,29,Do_squats,0.9697555079373208,29,Do_squats,0.9701716782956871,retained_correct,"{""global_context"": 0.8566643108021129, ""left_interaction"": 0.05273462425578724, ""right_interaction"": 0.09060111370953647, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c29__user23__6-1-1,29,Do_squats,3,Take_off_clothes,0.25012962557995855,3,Take_off_clothes,0.2727449790410662,unchanged_wrong,"{""global_context"": 0.9378741208244773, ""left_interaction"": 0.02774131648680743, ""right_interaction"": 0.03424455137813792, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0001400024356210933}",True,False,L11_R11|padding
train__c29__user23__6-1-2,29,Do_squats,20,Check_the_time,0.3151576479362671,20,Check_the_time,0.35114886697251346,unchanged_wrong,"{""global_context"": 0.9059313044828528, ""left_interaction"": 0.0010159437489860197, ""right_interaction"": 0.09276343093198888, ""hand_head_union"": 0.0002806681920500363, ""two_hand_table_context"": 8.67656575899352e-06}",True,True,L11_R11|padding
train__c29__user23__6-1-3,29,Do_squats,3,Take_off_clothes,0.2540458784207564,3,Take_off_clothes,0.26557906329669195,unchanged_wrong,"{""global_context"": 0.9671716008867536, ""left_interaction"": 0.0005305876090590443, ""right_interaction"": 0.03153500812394278, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0007627476006746292}",True,False,L11_R11|padding
train__c29__user23__6-3-1,29,Do_squats,34,Sit_down,0.5744300072179555,34,Sit_down,0.5955442350905619,unchanged_wrong,"{""global_context"": 0.9972818692525228, ""left_interaction"": 0.0004524314620842536, ""right_interaction"": 0.0022595046708981195, ""hand_head_union"": 6.066175653055931e-06, ""two_hand_table_context"": 4.139211758532232e-08}",True,True,L11_R11
train__c29__user23__6-3-2,29,Do_squats,29,Do_squats,0.8939717993345876,29,Do_squats,0.8955923822379297,retained_correct,"{""global_context"": 0.8724927594584804, ""left_interaction"": 0.11751630998426868, ""right_interaction"": 0.009989212597570112, ""hand_head_union"": 0.0, ""two_hand_table_context"": 1.7315563332710054e-06}",True,False,L11_R11|padding
train__c29__user23__6-3-3,29,Do_squats,29,Do_squats,0.8627943632766414,29,Do_squats,0.864281401315433,retained_correct,"{""global_context"": 0.9763531223420174, ""left_interaction"": 0.023506843274639498, ""right_interaction"": 0.00013948509830140297, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.864927046669406e-07}",True,False,L11_R11|padding
train__c29__user24__6-3-1,29,Do_squats,29,Do_squats,0.9236112743822864,29,Do_squats,0.9259729940845497,retained_correct,"{""global_context"": 0.9797282218933105, ""left_interaction"": 0.02022531007726987, ""right_interaction"": 4.6461059052186705e-05, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L00_R00|L11_R11
train__c29__user24__6-3-2,29,Do_squats,29,Do_squats,0.9765117238134504,29,Do_squats,0.9769761942742538,retained_correct,"{""global_context"": 0.9992372989654541, ""left_interaction"": 0.0006274951932330927, ""right_interaction"": 0.00013520677263538042, ""hand_head_union"": 0.0, ""two_hand_table_context"": 6.729054350766243e-11}",True,False,L00_R00|L11_R11
train__c29__user24__6-3-3,29,Do_squats,34,Sit_down,0.748621803337952,34,Sit_down,0.75002589130799,unchanged_wrong,"{""global_context"": 0.9999675750732422, ""left_interaction"": 1.0078498462462448e-07, ""right_interaction"": 3.22692358167842e-05, ""hand_head_union"": 5.7786024854067364e-08, ""two_hand_table_context"": 0.0}",False,True,L00_R00|L11_R10|L11_R11|padding
train__c30__user17__2-2-1,30,Do_jumping_jacks,30,Do_jumping_jacks,0.8750956106103425,30,Do_jumping_jacks,0.8754585735618802,retained_correct,"{""global_context"": 0.13147019051216743, ""left_interaction"": 0.37997665920773066, ""right_interaction"": 0.47774948944916595, ""hand_head_union"": 0.005645702014098296, ""two_hand_table_context"": 0.005157910488747261}",True,True,L11_R11|padding
train__c30__user17__2-2-2,30,Do_jumping_jacks,30,Do_jumping_jacks,0.7846922827358621,30,Do_jumping_jacks,0.7850476442160086,retained_correct,"{""global_context"": 0.1315288654593534, ""left_interaction"": 0.4648284024970476, ""right_interaction"": 0.4008443078329397, ""hand_head_union"": 9.75037204794759e-07, ""two_hand_table_context"": 0.0027973698668701703}",True,True,L11_R11|padding
train__c30__user17__2-2-3,30,Do_jumping_jacks,30,Do_jumping_jacks,0.6412450690665242,30,Do_jumping_jacks,0.6407453362785007,retained_correct,"{""global_context"": 0.0008262440233546145, ""left_interaction"": 0.5128486857694738, ""right_interaction"": 0.486325039583094, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c30__user4__3-2-1,30,Do_jumping_jacks,30,Do_jumping_jacks,0.63272081309742,30,Do_jumping_jacks,0.6333596989943192,retained_correct,"{""global_context"": 0.14088241755962372, ""left_interaction"": 0.4710260033607483, ""right_interaction"": 0.38727301359176636, ""hand_head_union"": 0.0004036581376567483, ""two_hand_table_context"": 0.00041492198943160474}",True,True,L11_R11|padding
train__c30__user4__3-2-2,30,Do_jumping_jacks,30,Do_jumping_jacks,0.6909534877519364,30,Do_jumping_jacks,0.6919036229942377,retained_correct,"{""global_context"": 0.18522615866227585, ""left_interaction"": 0.2798958041451194, ""right_interaction"": 0.5348780371926047, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c30__user4__3-2-3,30,Do_jumping_jacks,31,Do_stretching_exercises,0.48685862646252337,31,Do_stretching_exercises,0.48731317823021325,unchanged_wrong,"{""global_context"": 0.2547366536896804, ""left_interaction"": 0.1512080554304452, ""right_interaction"": 0.5396353622962689, ""hand_head_union"": 0.018378290636786098, ""two_hand_table_context"": 0.0360416132828285}",True,True,L11_R11|padding
train__c31__user17__3-1-1,31,Do_stretching_exercises,30,Do_jumping_jacks,0.44838894146273983,30,Do_jumping_jacks,0.44939664294613296,unchanged_wrong,"{""global_context"": 0.004309851303696632, ""left_interaction"": 0.4133274555206299, ""right_interaction"": 0.4637928485870361, ""hand_head_union"": 0.007753895968198777, ""two_hand_table_context"": 0.11081596612930297}",True,True,L11_R11|padding
train__c31__user17__3-1-2,31,Do_stretching_exercises,30,Do_jumping_jacks,0.5274893477906956,30,Do_jumping_jacks,0.5282428123052602,unchanged_wrong,"{""global_context"": 0.005937300622463226, ""left_interaction"": 0.7078899236825796, ""right_interaction"": 0.23494749802809495, ""hand_head_union"": 0.05122531377352201, ""two_hand_table_context"": 0.0}",False,True,L11_R11|padding
train__c31__user17__3-1-3,31,Do_stretching_exercises,31,Do_stretching_exercises,0.5589205887508102,31,Do_stretching_exercises,0.5602638323118986,retained_correct,"{""global_context"": 0.05125678437096732, ""left_interaction"": 0.48060267312186106, ""right_interaction"": 0.4681358337402344, ""hand_head_union"": 4.7393399914394e-06, ""two_hand_table_context"": 0.0}",False,True,L10_R11|L11_R11|padding
train__c31__user17__4-1-1,31,Do_stretching_exercises,20,Check_the_time,0.1778270734277798,20,Check_the_time,0.19571163556291657,unchanged_wrong,"{""global_context"": 0.9581785202026367, ""left_interaction"": 5.406358468462713e-06, ""right_interaction"": 0.04181603093942007, ""hand_head_union"": 0.0, ""two_hand_table_context"": 5.2769872619743787e-08}",True,False,L11_R11|padding
train__c31__user17__4-1-2,31,Do_stretching_exercises,31,Do_stretching_exercises,0.4161238853093633,31,Do_stretching_exercises,0.43375965002525246,retained_correct,"{""global_context"": 0.9801902770996094, ""left_interaction"": 0.0023377038538455962, ""right_interaction"": 0.013652040561040243, ""hand_head_union"": 0.003819949676593145, ""two_hand_table_context"": 0.0}",False,True,L11_R11|padding
train__c31__user17__4-1-3,31,Do_stretching_exercises,3,Take_off_clothes,0.3279007036319236,3,Take_off_clothes,0.3851880625094478,unchanged_wrong,"{""global_context"": 0.9981752123151507, ""left_interaction"": 0.0014161322975442523, ""right_interaction"": 0.0004086149412961233, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.0}",False,False,L11_R11|padding
train__c31__user23__6-1-1,31,Do_stretching_exercises,20,Check_the_time,0.3955923404274033,20,Check_the_time,0.5178702603870795,unchanged_wrong,"{""global_context"": 0.9276233341382898, ""left_interaction"": 0.019849126753599747, ""right_interaction"": 0.017259241446204807, ""hand_head_union"": 0.0, ""two_hand_table_context"": 0.03526826008506443}",True,False,L11_R11|padding
train__c31__user23__6-1-2,31,Do_stretching_exercises,20,Check_the_time,0.23100675161254325,20,Check_the_time,0.3379235316324909,unchanged_wrong,"{""global_context"": 0.8561215284394055, ""left_interaction"": 0.04022869249669517, ""right_interaction"": 0.10245032426787586, ""hand_head_union"": 0.0002227655225774137, ""two_hand_table_context"": 0.0009766534515997258}",True,True,L11_R11|padding
train__c31__user23__6-1-3,31,Do_stretching_exercises,20,Check_the_time,0.2629079996215173,20,Check_the_time,0.33834605115767574,unchanged_wrong,"{""global_context"": 0.9835420846939087, ""left_interaction"": 0.012435230426490307, ""right_interaction"": 0.0010432330891489983, ""hand_head_union"": 0.0027038140688091516, ""two_hand_table_context"": 0.00027571673854254186}",True,True,L11_R11|padding
