sample_id,split,class_id,action_name,user_id,trial_id,depth_frames,ir_frames,paired_frames,depth_unparsed,ir_unparsed,duplicate_pair_keys,duplicate_timestamps,unreadable_images,complete_pairing,reason
train__c32__user18__6-2-3,train,32,Stand_up,user18,6-2-3,11,11,11,0,0,0,0,0,True,
train__c32__user19__5-1-1,train,32,Stand_up,user19,5-1-1,16,16,16,0,0,0,0,0,True,
train__c32__user19__5-1-2,train,32,Stand_up,user19,5-1-2,9,9,9,0,0,0,0,0,True,
train__c32__user19__5-1-3,train,32,Stand_up,user19,5-1-3,8,8,8,0,0,0,0,0,True,
train__c32__user1__2-2-1,train,32,Stand_up,user1,2-2-1,12,12,12,0,0,0,0,0,True,
train__c32__user1__2-2-2,train,32,Stand_up,user1,2-2-2,21,21,21,0,0,0,0,0,True,
train__c32__user1__2-2-3,train,32,Stand_up,user1,2-2-3,11,11,11,0,0,0,0,0,True,
train__c32__user1__3-2-1,train,32,Stand_up,user1,3-2-1,14,14,14,0,0,0,0,0,True,
train__c32__user1__3-2-2,train,32,Stand_up,user1,3-2-2,14,14,14,0,0,0,0,0,True,
train__c32__user1__3-2-3,train,32,Stand_up,user1,3-2-3,14,14,14,0,0,0,0,0,True,
train__c32__user1__6-2-1,train,32,Stand_up,user1,6-2-1,15,15,15,0,0,0,0,0,True,
train__c32__user1__6-2-2,train,32,Stand_up,user1,6-2-2,13,13,13,0,0,0,0,0,True,
train__c32__user1__6-2-3,train,32,Stand_up,user1,6-2-3,10,10,10,0,0,0,0,0,True,
train__c32__user20__6-3-1,train,32,Stand_up,user20,6-3-1,15,15,15,0,0,0,0,0,True,
train__c32__user20__6-3-2,train,32,Stand_up,user20,6-3-2,8,8,8,0,0,0,0,0,True,
train__c32__user20__6-3-3,train,32,Stand_up,user20,6-3-3,11,11,11,0,0,0,0,0,True,
train__c32__user21__2-2-1,train,32,Stand_up,user21,2-2-1,16,16,16,0,0,0,0,0,True,
train__c32__user21__2-2-2,train,32,Stand_up,user21,2-2-2,9,9,9,0,0,0,0,0,True,
train__c32__user21__2-2-3,train,32,Stand_up,user21,2-2-3,5,5,5,0,0,0,0,0,True,
train__c32__user21__4-1-1,train,32,Stand_up,user21,4-1-1,10,10,10,0,0,0,0,0,True,
train__c32__user21__4-1-2,train,32,Stand_up,user21,4-1-2,6,6,6,0,0,0,0,0,True,
train__c32__user21__4-1-3,train,32,Stand_up,user21,4-1-3,3,3,3,0,0,0,0,0,True,
train__c32__user22__7-2-1,train,32,Stand_up,user22,7-2-1,4,4,4,0,0,0,0,0,True,
train__c32__user22__7-2-2,train,32,Stand_up,user22,7-2-2,7,7,7,0,0,0,0,0,True,
train__c32__user22__7-3-1,train,32,Stand_up,user22,7-3-1,13,13,13,0,0,0,0,0,True,
train__c32__user22__7-3-2,train,32,Stand_up,user22,7-3-2,10,10,10,0,0,0,0,0,True,
train__c32__user2__4-1-1,train,32,Stand_up,user2,4-1-1,13,13,13,0,0,0,0,0,True,
train__c32__user2__4-1-2,train,32,Stand_up,user2,4-1-2,13,13,13,0,0,0,0,0,True,
train__c32__user2__4-1-3,train,32,Stand_up,user2,4-1-3,12,12,12,0,0,0,0,0,True,
train__c32__user2__4-3-3,train,32,Stand_up,user2,4-3-3,13,13,13,0,0,0,0,0,True,
train__c32__user2__7-3-1,train,32,Stand_up,user2,7-3-1,14,14,14,0,0,0,0,0,True,
train__c32__user2__7-3-2,train,32,Stand_up,user2,7-3-2,6,6,6,0,0,0,0,0,True,
train__c32__user2__7-3-3,train,32,Stand_up,user2,7-3-3,9,9,9,0,0,0,0,0,True,
train__c32__user3__2-1-1,train,32,Stand_up,user3,2-1-1,9,9,9,0,0,0,0,0,True,
train__c32__user3__2-1-2,train,32,Stand_up,user3,2-1-2,10,10,10,0,0,0,0,0,True,
train__c32__user3__2-1-3,train,32,Stand_up,user3,2-1-3,7,7,7,0,0,0,0,0,True,
train__c32__user3__7-1-1,train,32,Stand_up,user3,7-1-1,10,10,10,0,0,0,0,0,True,
train__c32__user3__7-1-2,train,32,Stand_up,user3,7-1-2,6,6,6,0,0,0,0,0,True,
train__c32__user3__7-1-3,train,32,Stand_up,user3,7-1-3,6,6,6,0,0,0,0,0,True,
train__c32__user6__4-1-1,train,32,Stand_up,user6,4-1-1,12,12,12,0,0,0,0,0,True,
train__c32__user6__4-1-2,train,32,Stand_up,user6,4-1-2,14,14,14,0,0,0,0,0,True,
train__c32__user6__4-1-3,train,32,Stand_up,user6,4-1-3,7,7,7,0,0,0,0,0,True,
train__c32__user7__4-1-1,train,32,Stand_up,user7,4-1-1,5,5,5,0,0,0,0,0,True,
train__c32__user7__4-1-2,train,32,Stand_up,user7,4-1-2,7,7,7,0,0,0,0,0,True,
train__c32__user7__4-1-3,train,32,Stand_up,user7,4-1-3,3,3,3,0,0,0,0,0,True,
train__c32__user8__5-1-1,train,32,Stand_up,user8,5-1-1,5,5,5,0,0,0,0,0,True,
train__c32__user8__5-1-2,train,32,Stand_up,user8,5-1-2,5,5,5,0,0,0,0,0,True,
train__c32__user9__5-1-1,train,32,Stand_up,user9,5-1-1,6,6,6,0,0,0,0,0,True,
train__c32__user9__5-1-2,train,32,Stand_up,user9,5-1-2,8,8,8,0,0,0,0,0,True,
train__c32__user9__5-1-3,train,32,Stand_up,user9,5-1-3,7,7,7,0,0,0,0,0,True,
train__c33__user16__5-3-1,train,33,Lie_down,user16,5-3-1,122,122,122,0,0,0,0,0,True,
train__c33__user16__5-3-2,train,33,Lie_down,user16,5-3-2,60,60,60,0,0,0,0,0,True,
train__c33__user16__5-3-3,train,33,Lie_down,user16,5-3-3,38,38,38,0,0,0,0,0,True,
train__c33__user16__6-1-1,train,33,Lie_down,user16,6-1-1,56,56,56,0,0,0,0,0,True,
train__c33__user16__6-1-2,train,33,Lie_down,user16,6-1-2,26,26,26,0,0,0,0,0,True,
train__c33__user16__6-1-3,train,33,Lie_down,user16,6-1-3,29,29,29,0,0,0,0,0,True,
train__c33__user19__3-3-1,train,33,Lie_down,user19,3-3-1,17,17,17,0,0,0,0,0,True,
train__c33__user19__3-3-2,train,33,Lie_down,user19,3-3-2,16,16,16,0,0,0,0,0,True,
train__c33__user19__3-3-3,train,33,Lie_down,user19,3-3-3,7,7,7,0,0,0,0,0,True,
train__c33__user3__2-1-1,train,33,Lie_down,user3,2-1-1,44,44,44,0,0,0,0,0,True,
train__c33__user3__2-1-2,train,33,Lie_down,user3,2-1-2,6,6,6,0,0,0,0,0,True,
train__c33__user3__2-1-3,train,33,Lie_down,user3,2-1-3,30,30,30,0,0,0,0,0,True,
train__c33__user6__5-3-1,train,33,Lie_down,user6,5-3-1,52,52,52,0,0,0,0,0,True,
train__c33__user6__5-3-2,train,33,Lie_down,user6,5-3-2,48,48,48,0,0,0,0,0,True,
train__c33__user6__5-3-3,train,33,Lie_down,user6,5-3-3,29,29,29,0,0,0,0,0,True,
train__c33__user6__6-1-1,train,33,Lie_down,user6,6-1-1,59,59,59,0,0,0,0,0,True,
train__c33__user6__6-1-2,train,33,Lie_down,user6,6-1-2,22,22,22,0,0,0,0,0,True,
train__c33__user6__6-1-3,train,33,Lie_down,user6,6-1-3,32,32,32,0,0,0,0,0,True,
train__c33__user7__2-2-1,train,33,Lie_down,user7,2-2-1,48,48,48,0,0,0,0,0,True,
train__c33__user7__2-2-2,train,33,Lie_down,user7,2-2-2,37,37,37,0,0,0,0,0,True,
train__c33__user7__2-2-3,train,33,Lie_down,user7,2-2-3,28,28,28,0,0,0,0,0,True,
train__c33__user9__3-3-1,train,33,Lie_down,user9,3-3-1,40,40,40,0,0,0,0,0,True,
train__c33__user9__3-3-2,train,33,Lie_down,user9,3-3-2,35,35,35,0,0,0,0,0,True,
train__c33__user9__3-3-3,train,33,Lie_down,user9,3-3-3,27,27,27,0,0,0,0,0,True,
train__c33__user9__6-2-1,train,33,Lie_down,user9,6-2-1,33,33,33,0,0,0,0,0,True,
train__c33__user9__6-2-2,train,33,Lie_down,user9,6-2-2,15,15,15,0,0,0,0,0,True,
train__c33__user9__6-2-3,train,33,Lie_down,user9,6-2-3,27,27,27,0,0,0,0,0,True,
train__c34__user16__4-1-1,train,34,Sit_down,user16,4-1-1,16,16,16,0,0,0,0,0,True,
train__c34__user16__4-1-2,train,34,Sit_down,user16,4-1-2,14,14,14,0,0,0,0,0,True,
train__c34__user16__4-1-3,train,34,Sit_down,user16,4-1-3,9,9,9,0,0,0,0,0,True,
train__c34__user16__7-1-1,train,34,Sit_down,user16,7-1-1,8,8,8,0,0,0,0,0,True,
train__c34__user16__7-1-2,train,34,Sit_down,user16,7-1-2,26,26,26,0,0,0,0,0,True,
train__c34__user16__7-1-3,train,34,Sit_down,user16,7-1-3,13,13,13,0,0,0,0,0,True,
train__c34__user16__7-3-1,train,34,Sit_down,user16,7-3-1,16,16,16,0,0,0,0,0,True,
train__c34__user16__7-3-2,train,34,Sit_down,user16,7-3-2,11,11,11,0,0,0,0,0,True,
train__c34__user16__7-3-3,train,34,Sit_down,user16,7-3-3,10,10,10,0,0,0,0,0,True,
train__c34__user18__4-1-2,train,34,Sit_down,user18,4-1-2,6,6,6,0,0,0,0,0,True,
train__c34__user18__4-1-3,train,34,Sit_down,user18,4-1-3,7,7,7,0,0,0,0,0,True,
train__c34__user18__5-1-3,train,34,Sit_down,user18,5-1-3,39,39,39,0,0,0,0,0,True,
train__c34__user19__1-2-1,train,34,Sit_down,user19,1-2-1,12,12,12,0,0,0,0,0,True,
train__c34__user19__1-2-2,train,34,Sit_down,user19,1-2-2,13,13,13,0,0,0,0,0,True,
train__c34__user19__1-2-3,train,34,Sit_down,user19,1-2-3,9,9,9,0,0,0,0,0,True,
train__c34__user19__5-3-1,train,34,Sit_down,user19,5-3-1,11,11,11,0,0,0,0,0,True,
train__c34__user19__5-3-2,train,34,Sit_down,user19,5-3-2,9,9,9,0,0,0,0,0,True,
train__c34__user19__5-3-3,train,34,Sit_down,user19,5-3-3,9,9,9,0,0,0,0,0,True,
train__c34__user19__6-1-1,train,34,Sit_down,user19,6-1-1,10,10,10,0,0,0,0,0,True,
train__c34__user19__6-1-2,train,34,Sit_down,user19,6-1-2,7,7,7,0,0,0,0,0,True,
train__c34__user19__6-1-3,train,34,Sit_down,user19,6-1-3,9,9,9,0,0,0,0,0,True,
train__c34__user1__2-2-1,train,34,Sit_down,user1,2-2-1,14,14,14,0,0,0,0,0,True,
train__c34__user1__2-2-2,train,34,Sit_down,user1,2-2-2,17,17,17,0,0,0,0,0,True,
train__c34__user1__2-2-3,train,34,Sit_down,user1,2-2-3,9,9,9,0,0,0,0,0,True,
train__c34__user1__3-2-1,train,34,Sit_down,user1,3-2-1,13,13,13,0,0,0,0,0,True,
train__c34__user1__3-2-2,train,34,Sit_down,user1,3-2-2,14,14,14,0,0,0,0,0,True,
train__c34__user1__3-2-3,train,34,Sit_down,user1,3-2-3,9,9,9,0,0,0,0,0,True,
train__c34__user1__6-2-1,train,34,Sit_down,user1,6-2-1,9,9,9,0,0,0,0,0,True,
train__c34__user1__6-2-2,train,34,Sit_down,user1,6-2-2,15,15,15,0,0,0,0,0,True,
train__c34__user1__6-2-3,train,34,Sit_down,user1,6-2-3,8,8,8,0,0,0,0,0,True,
train__c34__user1__7-1-1,train,34,Sit_down,user1,7-1-1,17,17,17,0,0,0,0,0,True,
train__c34__user1__7-1-2,train,34,Sit_down,user1,7-1-2,20,20,20,0,0,0,0,0,True,
train__c34__user1__7-1-3,train,34,Sit_down,user1,7-1-3,11,11,11,0,0,0,0,0,True,
train__c34__user22__1-2-2,train,34,Sit_down,user22,1-2-2,6,6,6,0,0,0,0,0,True,
train__c34__user22__1-2-3,train,34,Sit_down,user22,1-2-3,8,8,8,0,0,0,0,0,True,
train__c34__user22__4-3-1,train,34,Sit_down,user22,4-3-1,4,4,4,0,0,0,0,0,True,
train__c34__user22__4-3-2,train,34,Sit_down,user22,4-3-2,9,9,9,0,0,0,0,0,True,
train__c34__user22__4-3-3,train,34,Sit_down,user22,4-3-3,9,9,9,0,0,0,0,0,True,
train__c34__user22__5-2-1,train,34,Sit_down,user22,5-2-1,6,6,6,0,0,0,0,0,True,
train__c34__user22__5-2-2,train,34,Sit_down,user22,5-2-2,7,7,7,0,0,0,0,0,True,
train__c34__user22__5-2-3,train,34,Sit_down,user22,5-2-3,6,6,6,0,0,0,0,0,True,
train__c34__user22__6-2-1,train,34,Sit_down,user22,6-2-1,12,12,12,0,0,0,0,0,True,
train__c34__user22__6-2-2,train,34,Sit_down,user22,6-2-2,9,9,9,0,0,0,0,0,True,
train__c34__user22__6-2-3,train,34,Sit_down,user22,6-2-3,12,12,12,0,0,0,0,0,True,
train__c34__user22__7-1-1,train,34,Sit_down,user22,7-1-1,13,13,13,0,0,0,0,0,True,
train__c34__user22__7-1-2,train,34,Sit_down,user22,7-1-2,11,11,11,0,0,0,0,0,True,
train__c34__user22__7-1-3,train,34,Sit_down,user22,7-1-3,10,10,10,0,0,0,0,0,True,
train__c34__user2__4-3-1,train,34,Sit_down,user2,4-3-1,12,12,12,0,0,0,0,0,True,
train__c34__user2__4-3-2,train,34,Sit_down,user2,4-3-2,18,18,18,0,0,0,0,0,True,
train__c34__user2__4-3-3,train,34,Sit_down,user2,4-3-3,10,10,10,0,0,0,0,0,True,
train__c34__user2__6-1-1,train,34,Sit_down,user2,6-1-1,16,16,16,0,0,0,0,0,True,
train__c34__user2__6-1-2,train,34,Sit_down,user2,6-1-2,8,8,8,0,0,0,0,0,True,
train__c34__user2__7-1-1,train,34,Sit_down,user2,7-1-1,24,24,24,0,0,0,0,0,True,
train__c34__user2__7-1-2,train,34,Sit_down,user2,7-1-2,16,16,16,0,0,0,0,0,True,
train__c34__user2__7-1-3,train,34,Sit_down,user2,7-1-3,14,14,14,0,0,0,0,0,True,
train__c34__user2__7-3-1,train,34,Sit_down,user2,7-3-1,14,14,14,0,0,0,0,0,True,
train__c34__user2__7-3-2,train,34,Sit_down,user2,7-3-2,8,8,8,0,0,0,0,0,True,
train__c34__user2__7-3-3,train,34,Sit_down,user2,7-3-3,7,7,7,0,0,0,0,0,True,
train__c34__user3__3-2-1,train,34,Sit_down,user3,3-2-1,9,9,9,0,0,0,0,0,True,
train__c34__user3__3-2-2,train,34,Sit_down,user3,3-2-2,4,4,4,0,0,0,0,0,True,
train__c34__user3__3-2-3,train,34,Sit_down,user3,3-2-3,6,6,6,0,0,0,0,0,True,
train__c34__user3__5-2-1,train,34,Sit_down,user3,5-2-1,5,5,5,0,0,0,0,0,True,
train__c34__user3__5-2-2,train,34,Sit_down,user3,5-2-2,5,5,5,0,0,0,0,0,True,
train__c34__user3__5-2-3,train,34,Sit_down,user3,5-2-3,7,7,7,0,0,0,0,0,True,
train__c34__user3__6-2-2,train,34,Sit_down,user3,6-2-2,0,0,0,6,6,0,0,0,False,depth_unparsed=6; ir_unparsed=6
train__c34__user5__3-1-1,train,34,Sit_down,user5,3-1-1,23,23,23,0,0,0,0,0,True,
train__c34__user5__3-1-2,train,34,Sit_down,user5,3-1-2,13,13,13,0,0,0,0,0,True,
train__c34__user5__3-1-3,train,34,Sit_down,user5,3-1-3,10,10,10,0,0,0,0,0,True,
train__c34__user5__7-1-1,train,34,Sit_down,user5,7-1-1,14,14,14,0,0,0,0,0,True,
train__c34__user5__7-1-2,train,34,Sit_down,user5,7-1-2,8,8,8,0,0,0,0,0,True,
train__c34__user5__7-1-3,train,34,Sit_down,user5,7-1-3,9,9,9,0,0,0,0,0,True,
train__c34__user6__4-1-1,train,34,Sit_down,user6,4-1-1,11,11,11,0,0,0,0,0,True,
train__c34__user6__4-1-2,train,34,Sit_down,user6,4-1-2,10,10,10,0,0,0,0,0,True,
train__c34__user6__4-1-3,train,34,Sit_down,user6,4-1-3,11,11,11,0,0,0,0,0,True,
train__c34__user6__5-1-2,train,34,Sit_down,user6,5-1-2,87,87,87,0,0,0,0,0,True,
train__c34__user6__5-3-1,train,34,Sit_down,user6,5-3-1,20,20,20,0,0,0,0,0,True,
train__c34__user6__5-3-2,train,34,Sit_down,user6,5-3-2,9,9,9,0,0,0,0,0,True,
train__c34__user6__5-3-3,train,34,Sit_down,user6,5-3-3,9,9,9,0,0,0,0,0,True,
train__c34__user6__7-1-1,train,34,Sit_down,user6,7-1-1,22,22,22,0,0,0,0,0,True,
train__c34__user6__7-1-2,train,34,Sit_down,user6,7-1-2,19,19,19,0,0,0,0,0,True,
train__c34__user6__7-1-3,train,34,Sit_down,user6,7-1-3,10,10,10,0,0,0,0,0,True,
train__c34__user6__7-3-1,train,34,Sit_down,user6,7-3-1,32,32,32,0,0,0,0,0,True,
train__c34__user6__7-3-2,train,34,Sit_down,user6,7-3-2,11,11,11,0,0,0,0,0,True,
train__c34__user6__7-3-3,train,34,Sit_down,user6,7-3-3,12,12,12,0,0,0,0,0,True,
train__c34__user7__1-2-1,train,34,Sit_down,user7,1-2-1,10,10,10,0,0,0,0,0,True,
train__c34__user7__1-2-2,train,34,Sit_down,user7,1-2-2,6,6,6,0,0,0,0,0,True,
train__c34__user7__1-2-3,train,34,Sit_down,user7,1-2-3,11,11,11,0,0,0,0,0,True,
train__c34__user7__2-2-1,train,34,Sit_down,user7,2-2-1,20,20,20,0,0,0,0,0,True,
train__c34__user7__2-2-2,train,34,Sit_down,user7,2-2-2,14,14,14,0,0,0,0,0,True,
train__c34__user7__2-2-3,train,34,Sit_down,user7,2-2-3,16,16,16,0,0,0,0,0,True,
train__c34__user7__4-1-1,train,34,Sit_down,user7,4-1-1,11,11,11,0,0,0,0,0,True,
train__c34__user7__4-1-2,train,34,Sit_down,user7,4-1-2,13,13,13,0,0,0,0,0,True,
train__c34__user7__4-1-3,train,34,Sit_down,user7,4-1-3,15,15,15,0,0,0,0,0,True,
train__c34__user7__5-3-1,train,34,Sit_down,user7,5-3-1,32,32,32,0,0,0,0,0,True,
train__c34__user7__5-3-2,train,34,Sit_down,user7,5-3-2,17,17,17,0,0,0,0,0,True,
train__c34__user7__5-3-3,train,34,Sit_down,user7,5-3-3,7,7,7,0,0,0,0,0,True,
train__c34__user7__6-3-1,train,34,Sit_down,user7,6-3-1,12,12,12,0,0,0,0,0,True,
train__c34__user7__6-3-3,train,34,Sit_down,user7,6-3-3,8,8,8,0,0,0,0,0,True,
train__c34__user7__7-1-1,train,34,Sit_down,user7,7-1-1,14,14,14,0,0,0,0,0,True,
train__c34__user7__7-1-2,train,34,Sit_down,user7,7-1-2,17,17,17,0,0,0,0,0,True,
train__c34__user7__7-1-3,train,34,Sit_down,user7,7-1-3,7,7,7,0,0,0,0,0,True,
train__c34__user8__4-1-1,train,34,Sit_down,user8,4-1-1,7,7,7,0,0,0,0,0,True,
train__c34__user8__4-1-2,train,34,Sit_down,user8,4-1-2,6,6,6,0,0,0,0,0,True,
train__c34__user8__4-1-3,train,34,Sit_down,user8,4-1-3,10,10,10,0,0,0,0,0,True,
train__c34__user8__5-1-1,train,34,Sit_down,user8,5-1-1,11,11,11,0,0,0,0,0,True,
train__c34__user8__5-1-2,train,34,Sit_down,user8,5-1-2,6,6,6,0,0,0,0,0,True,
train__c34__user8__5-1-3,train,34,Sit_down,user8,5-1-3,6,6,6,0,0,0,0,0,True,
train__c34__user9__1-2-1,train,34,Sit_down,user9,1-2-1,7,7,7,0,0,0,0,0,True,
train__c34__user9__1-2-2,train,34,Sit_down,user9,1-2-2,5,5,5,0,0,0,0,0,True,
train__c34__user9__1-2-3,train,34,Sit_down,user9,1-2-3,7,7,7,0,0,0,0,0,True,
train__c34__user9__5-3-1,train,34,Sit_down,user9,5-3-1,11,11,11,0,0,0,0,0,True,
train__c34__user9__5-3-2,train,34,Sit_down,user9,5-3-2,8,8,8,0,0,0,0,0,True,
train__c34__user9__5-3-3,train,34,Sit_down,user9,5-3-3,8,8,8,0,0,0,0,0,True,
train__c34__user9__6-1-1,train,34,Sit_down,user9,6-1-1,10,10,10,0,0,0,0,0,True,
train__c34__user9__6-1-2,train,34,Sit_down,user9,6-1-2,3,3,3,0,0,0,0,0,True,
train__c34__user9__6-1-3,train,34,Sit_down,user9,6-1-3,9,9,9,0,0,0,0,0,True,
train__c35__user16__6-1-1,train,35,Do_lunges,user16,6-1-1,79,79,79,0,0,0,0,0,True,
train__c35__user16__6-1-2,train,35,Do_lunges,user16,6-1-2,26,26,26,0,0,0,0,0,True,
train__c35__user16__6-1-3,train,35,Do_lunges,user16,6-1-3,42,42,42,0,0,0,0,0,True,
train__c35__user18__5-1-1,train,35,Do_lunges,user18,5-1-1,21,21,21,0,0,0,0,0,True,
train__c35__user18__5-1-2,train,35,Do_lunges,user18,5-1-2,38,38,38,0,0,0,0,0,True,
train__c35__user18__5-1-3,train,35,Do_lunges,user18,5-1-3,9,9,9,0,0,0,0,0,True,
train__c35__user1__3-2-1,train,35,Do_lunges,user1,3-2-1,56,56,56,0,0,0,0,0,True,
train__c35__user1__3-2-2,train,35,Do_lunges,user1,3-2-2,44,44,44,0,0,0,0,0,True,
train__c35__user1__3-2-3,train,35,Do_lunges,user1,3-2-3,35,35,35,0,0,0,0,0,True,
train__c35__user20__1-2-1,train,35,Do_lunges,user20,1-2-1,28,28,28,0,0,0,0,0,True,
train__c35__user20__1-2-2,train,35,Do_lunges,user20,1-2-2,16,16,16,0,0,0,0,0,True,
train__c35__user20__1-2-3,train,35,Do_lunges,user20,1-2-3,28,28,28,0,0,0,0,0,True,
train__c35__user5__6-1-1,train,35,Do_lunges,user5,6-1-1,68,68,68,0,0,0,0,0,True,
train__c35__user5__6-1-2,train,35,Do_lunges,user5,6-1-2,42,42,42,0,0,0,0,0,True,
train__c35__user5__6-1-3,train,35,Do_lunges,user5,6-1-3,37,37,37,0,0,0,0,0,True,
train__c35__user6__6-1-1,train,35,Do_lunges,user6,6-1-1,50,50,50,0,0,0,0,0,True,
train__c35__user6__6-1-2,train,35,Do_lunges,user6,6-1-2,37,37,37,0,0,0,0,0,True,
train__c35__user6__6-1-3,train,35,Do_lunges,user6,6-1-3,41,41,41,0,0,0,0,0,True,
train__c35__user8__5-1-1,train,35,Do_lunges,user8,5-1-1,59,59,59,0,0,0,0,0,True,
train__c35__user8__5-1-2,train,35,Do_lunges,user8,5-1-2,37,37,37,0,0,0,0,0,True,
train__c35__user8__5-1-3,train,35,Do_lunges,user8,5-1-3,33,33,33,0,0,0,0,0,True,
train__c36__user16__1-1-1,train,36,Walk,user16,1-1-1,43,43,43,0,0,0,0,0,True,
train__c36__user16__1-1-2,train,36,Walk,user16,1-1-2,12,12,12,0,0,0,0,0,True,
train__c36__user16__1-1-3,train,36,Walk,user16,1-1-3,11,11,11,0,0,0,0,0,True,
train__c36__user16__2-3-1,train,36,Walk,user16,2-3-1,28,28,28,0,0,0,0,0,True,
train__c36__user16__2-3-2,train,36,Walk,user16,2-3-2,23,23,23,0,0,0,0,0,True,
train__c36__user16__2-3-3,train,36,Walk,user16,2-3-3,15,15,15,0,0,0,0,0,True,
train__c36__user16__3-1-1,train,36,Walk,user16,3-1-1,5,5,5,0,0,0,0,0,True,
train__c36__user16__3-1-2,train,36,Walk,user16,3-1-2,10,10,10,0,0,0,0,0,True,
train__c36__user16__3-1-3,train,36,Walk,user16,3-1-3,8,8,8,0,0,0,0,0,True,
train__c36__user16__3-3-1,train,36,Walk,user16,3-3-1,18,18,18,0,0,0,0,0,True,
train__c36__user16__3-3-2,train,36,Walk,user16,3-3-2,18,18,18,0,0,0,0,0,True,
train__c36__user16__3-3-3,train,36,Walk,user16,3-3-3,11,11,11,0,0,0,0,0,True,
train__c36__user16__5-2-1,train,36,Walk,user16,5-2-1,21,21,21,0,0,0,0,0,True,
train__c36__user16__5-2-2,train,36,Walk,user16,5-2-2,21,21,21,0,0,0,0,0,True,
train__c36__user16__5-2-3,train,36,Walk,user16,5-2-3,17,17,17,0,0,0,0,0,True,
train__c36__user16__5-3-1,train,36,Walk,user16,5-3-1,48,48,48,0,0,0,0,0,True,
train__c36__user16__5-3-2,train,36,Walk,user16,5-3-2,50,50,50,0,0,0,0,0,True,
train__c36__user16__5-3-3,train,36,Walk,user16,5-3-3,32,32,32,0,0,0,0,0,True,
train__c36__user16__7-3-1,train,36,Walk,user16,7-3-1,38,38,38,0,0,0,0,0,True,
train__c36__user16__7-3-2,train,36,Walk,user16,7-3-2,32,32,32,0,0,0,0,0,True,
train__c36__user16__7-3-3,train,36,Walk,user16,7-3-3,18,18,18,0,0,0,0,0,True,
train__c36__user18__1-2-1,train,36,Walk,user18,1-2-1,26,26,26,0,0,0,0,0,True,
train__c36__user18__1-2-2,train,36,Walk,user18,1-2-2,16,16,16,0,0,0,0,0,True,
train__c36__user18__1-2-3,train,36,Walk,user18,1-2-3,28,28,28,0,0,0,0,0,True,
train__c36__user18__2-2-1,train,36,Walk,user18,2-2-1,25,25,25,0,0,0,0,0,True,
train__c36__user18__2-2-2,train,36,Walk,user18,2-2-2,21,21,21,0,0,0,0,0,True,
train__c36__user18__2-2-3,train,36,Walk,user18,2-2-3,15,15,15,0,0,0,0,0,True,
train__c36__user18__3-3-1,train,36,Walk,user18,3-3-1,25,25,25,0,0,0,0,0,True,
train__c36__user18__3-3-2,train,36,Walk,user18,3-3-2,18,18,18,0,0,0,0,0,True,
train__c36__user18__3-3-3,train,36,Walk,user18,3-3-3,25,25,25,0,0,0,0,0,True,
train__c36__user18__4-2-1,train,36,Walk,user18,4-2-1,24,24,24,0,0,0,0,0,True,
train__c36__user18__4-2-2,train,36,Walk,user18,4-2-2,20,20,20,0,0,0,0,0,True,
train__c36__user18__4-2-3,train,36,Walk,user18,4-2-3,24,24,24,0,0,0,0,0,True,
train__c36__user18__6-2-1,train,36,Walk,user18,6-2-1,22,22,22,0,0,0,0,0,True,
train__c36__user18__6-2-2,train,36,Walk,user18,6-2-2,15,15,15,0,0,0,0,0,True,
train__c36__user18__6-2-3,train,36,Walk,user18,6-2-3,16,16,16,0,0,0,0,0,True,
train__c36__user19__1-2-1,train,36,Walk,user19,1-2-1,14,14,14,0,0,0,0,0,True,
train__c36__user19__1-2-2,train,36,Walk,user19,1-2-2,6,6,6,0,0,0,0,0,True,
train__c36__user19__1-2-3,train,36,Walk,user19,1-2-3,10,10,10,0,0,0,0,0,True,
train__c36__user19__2-2-1,train,36,Walk,user19,2-2-1,23,23,23,0,0,0,0,0,True,
train__c36__user19__2-2-2,train,36,Walk,user19,2-2-2,13,13,13,0,0,0,0,0,True,
train__c36__user19__2-2-3,train,36,Walk,user19,2-2-3,12,12,12,0,0,0,0,0,True,
train__c36__user19__2-3-1,train,36,Walk,user19,2-3-1,16,16,16,0,0,0,0,0,True,
train__c36__user19__2-3-2,train,36,Walk,user19,2-3-2,15,15,15,0,0,0,0,0,True,
train__c36__user19__2-3-3,train,36,Walk,user19,2-3-3,10,10,10,0,0,0,0,0,True,
train__c36__user19__3-2-1,train,36,Walk,user19,3-2-1,18,18,18,0,0,0,0,0,True,
train__c36__user19__3-2-2,train,36,Walk,user19,3-2-2,14,14,14,0,0,0,0,0,True,
train__c36__user19__3-2-3,train,36,Walk,user19,3-2-3,8,8,8,0,0,0,0,0,True,
train__c36__user19__3-3-1,train,36,Walk,user19,3-3-1,7,7,7,0,0,0,0,0,True,
train__c36__user19__3-3-2,train,36,Walk,user19,3-3-2,5,5,5,0,0,0,0,0,True,
train__c36__user19__4-2-1,train,36,Walk,user19,4-2-1,17,17,17,0,0,0,0,0,True,
train__c36__user19__4-2-2,train,36,Walk,user19,4-2-2,10,10,10,0,0,0,0,0,True,
train__c36__user19__4-2-3,train,36,Walk,user19,4-2-3,7,7,7,0,0,0,0,0,True,
train__c36__user19__4-3-1,train,36,Walk,user19,4-3-1,12,12,12,0,0,0,0,0,True,
