sample_id,class_id,action_name,user_id,frame_key,people_count,selected_candidate,best_rmse,second_rmse,relative_margin,confident_10pct,confident_20pct,selected_is_json_first,valid_common_joints,candidate_rmses,skeleton_path,ir_path
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-06.816_00000039,2,0,0.22213090177487962,1.0109101322961578,0.7802664206457832,True,True,True,8,0.22213090|1.01091013,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-06.816_00000039.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-06.816_00000039.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-06.916_00000040,2,0,0.22083939166428804,0.9879897012260836,0.7764760185351842,True,True,True,8,0.22083939|0.98798970,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-06.916_00000040.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-06.916_00000040.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-07.016_00000041,2,0,0.22233395035834114,1.0346532354757763,0.7851125935385465,True,True,True,8,0.22233395|1.03465324,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-07.016_00000041.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-07.016_00000041.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-07.116_00000042,2,0,0.2879572925928175,0.9990508232027586,0.7117691253487148,True,True,True,8,0.28795729|0.99905082,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-07.116_00000042.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-07.116_00000042.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-07.216_00000043,3,0,0.17935537632202486,0.821977005941787,0.7818000077550504,True,True,True,8,0.17935538|0.91704779|0.82197701,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-07.216_00000043.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-07.216_00000043.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-07.316_00000044,3,0,0.10521965908568953,0.8079712484226171,0.8697730156968985,True,True,True,8,0.10521966|0.93685272|0.80797125,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-07.316_00000044.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-07.316_00000044.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-07.416_00000045,3,0,0.1712991520369088,0.839025983636425,0.7958357007080035,True,True,True,9,0.17129915|0.94431674|0.83902598,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-07.416_00000045.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-07.416_00000045.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-07.516_00000046,3,0,0.10211978564441404,0.8189198239024323,0.8752994094613824,True,True,True,8,0.10211979|0.93355912|0.81891982,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-07.516_00000046.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-07.516_00000046.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-07.616_00000047,3,0,0.08599593491764168,0.8148439580163459,0.894463309113821,True,True,True,8,0.08599593|0.87879106|0.81484396,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-07.616_00000047.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-07.616_00000047.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-07.716_00000048,3,0,0.08535595288480881,0.8019105831102827,0.893559263735181,True,True,True,8,0.08535595|0.86268048|0.80191058,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-07.716_00000048.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-07.716_00000048.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-07.816_00000049,2,0,0.1196903278967202,0.9128287297945332,0.8688797536820942,True,True,True,8,0.11969033|0.91282873,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-07.816_00000049.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-07.816_00000049.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-07.916_00000050,2,0,0.24622991702797234,0.965804225445835,0.7450519364684829,True,True,True,8,0.24622992|0.96580423,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-07.916_00000050.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-07.916_00000050.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-08.016_00000051,3,0,0.21008882115970168,0.9210439561805883,0.7719014171365892,True,True,True,8,0.21008882|0.95890326|0.92104396,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-08.016_00000051.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-08.016_00000051.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-08.116_00000052,2,0,0.19459274838449947,0.9697845770614578,0.7993443564815863,True,True,True,8,0.19459275|0.96978458,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-08.116_00000052.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-08.116_00000052.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-08.216_00000053,3,0,0.24408749528040755,0.9079033714218812,0.7311525620858326,True,True,True,8,0.24408750|0.96439497|0.90790337,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-08.216_00000053.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-08.216_00000053.png
train__c01__user7__1-1-1,1,Brush_teeth,user7,2025-05-31_17-59-08.316_00000054,2,0,0.2573635686120232,0.9647564140466325,0.7332346643516761,True,True,True,8,0.25736357|0.96475641,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-1\predictions\Color_2025-05-31_17-59-08.316_00000054.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-1\IR_2025-05-31_17-59-08.316_00000054.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-11.116_00000022,3,0,0.18097467151332586,0.7374173508650439,0.7545831118551395,True,True,True,8,0.18097467|0.73741735|0.74604979,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-11.116_00000022.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-11.116_00000022.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-11.216_00000023,3,0,0.17818655444291415,0.7373069234950662,0.758327843175195,True,True,True,8,0.17818655|0.73730692|0.74451335,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-11.216_00000023.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-11.216_00000023.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-11.316_00000024,3,0,0.1924383797829279,0.733316570482895,0.7375780290138465,True,True,True,8,0.19243838|0.84554926|0.73331657,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-11.316_00000024.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-11.316_00000024.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-11.416_00000025,2,0,0.19770112155256586,0.8549639497107505,0.7687608680816874,True,True,True,8,0.19770112|0.85496395,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-11.416_00000025.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-11.416_00000025.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-11.516_00000026,3,0,0.18261515134892797,0.6978950376553107,0.7383343604756776,True,True,True,8,0.18261515|0.80125053|0.69789504,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-11.516_00000026.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-11.516_00000026.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-11.616_00000027,3,0,0.11925922280542303,0.6919293190168823,0.827642478028145,True,True,True,8,0.11925922|0.94518683|0.69192932,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-11.616_00000027.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-11.616_00000027.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-11.716_00000028,3,0,0.15871178087871382,0.6708469866669634,0.7634158250195658,True,True,True,8,0.15871178|0.90662972|0.67084699,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-11.716_00000028.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-11.716_00000028.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-11.816_00000029,3,0,0.1740460130052561,0.6986739827737669,0.7508909487164733,True,True,True,8,0.17404601|0.81448953|0.69867398,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-11.816_00000029.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-11.816_00000029.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-11.916_00000030,3,0,0.1481506513745575,0.6638128317681753,0.7768186388022453,True,True,True,8,0.14815065|0.78866008|0.66381283,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-11.916_00000030.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-11.916_00000030.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-12.016_00000031,3,0,0.10804462176944904,0.7417199687514353,0.8543323271297056,True,True,True,8,0.10804462|0.80002293|0.74171997,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-12.016_00000031.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-12.016_00000031.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-12.116_00000032,3,0,0.10079096617425376,0.6650794048928867,0.8484527329627859,True,True,True,8,0.10079097|0.87585288|0.66507940,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-12.116_00000032.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-12.116_00000032.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-12.216_00000033,3,0,0.23587257780585066,0.7547907508251671,0.6874993797314216,True,True,True,8,0.23587258|0.78686714|0.75479075,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-12.216_00000033.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-12.216_00000033.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-12.316_00000034,3,0,0.10253064086400689,0.7058231055377115,0.854736066218891,True,True,True,8,0.10253064|0.82384100|0.70582311,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-12.316_00000034.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-12.316_00000034.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-12.416_00000035,3,0,0.08119838770918446,0.7226199422968321,0.8876333422918041,True,True,True,8,0.08119839|0.82703450|0.72261994,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-12.416_00000035.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-12.416_00000035.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-12.516_00000036,3,0,0.09471638784393646,0.6859748797241304,0.8619244076663167,True,True,True,8,0.09471639|0.80386300|0.68597488,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-12.516_00000036.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-12.516_00000036.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-12.616_00000037,3,0,0.10872160390951921,0.7352019876680728,0.8521200898077487,True,True,True,8,0.10872160|0.93263431|0.73520199,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-12.616_00000037.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-12.616_00000037.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-12.716_00000038,2,0,0.21718416035935573,0.8506250562484023,0.744676977519067,True,True,True,8,0.21718416|0.85062506,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-12.716_00000038.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-12.716_00000038.png
train__c01__user7__1-1-2,1,Brush_teeth,user7,2025-05-31_18-01-12.816_00000039,3,0,0.2561587189877224,0.7859275455820657,0.6740682771234227,True,True,True,8,0.25615872|0.78592755|1.00266453,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-2\predictions\Color_2025-05-31_18-01-12.816_00000039.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-2\IR_2025-05-31_18-01-12.816_00000039.png
train__c01__user7__1-1-3,1,Brush_teeth,user7,2025-05-31_18-02-27.916_00000030,2,0,0.09235045890121264,1.0301576438106517,0.9103530809521546,True,True,True,9,0.09235046|1.03015764,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-3\predictions\Color_2025-05-31_18-02-27.916_00000030.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-3\IR_2025-05-31_18-02-27.916_00000030.png
train__c01__user7__1-1-3,1,Brush_teeth,user7,2025-05-31_18-02-28.016_00000031,2,0,0.12513712669010232,0.9679385941600996,0.8707179076802011,True,True,True,9,0.12513713|0.96793859,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-3\predictions\Color_2025-05-31_18-02-28.016_00000031.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-3\IR_2025-05-31_18-02-28.016_00000031.png
train__c01__user7__1-1-3,1,Brush_teeth,user7,2025-05-31_18-02-28.116_00000032,3,0,0.07551450812931002,0.738700630924842,0.8977738681030135,True,True,True,8,0.07551451|0.88937311|0.73870063,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-3\predictions\Color_2025-05-31_18-02-28.116_00000032.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-3\IR_2025-05-31_18-02-28.116_00000032.png
train__c01__user7__1-1-3,1,Brush_teeth,user7,2025-05-31_18-02-28.216_00000033,3,0,0.12849107709298294,0.6932807901282051,0.8146622855809669,True,True,True,8,0.12849108|0.94801745|0.69328079,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-3\predictions\Color_2025-05-31_18-02-28.216_00000033.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-3\IR_2025-05-31_18-02-28.216_00000033.png
train__c01__user7__1-1-3,1,Brush_teeth,user7,2025-05-31_18-02-28.316_00000034,3,0,0.15917955635143,0.686157330040776,0.76801303522915,True,True,True,8,0.15917956|0.82515417|0.68615733,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-3\predictions\Color_2025-05-31_18-02-28.316_00000034.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-3\IR_2025-05-31_18-02-28.316_00000034.png
train__c01__user7__1-1-3,1,Brush_teeth,user7,2025-05-31_18-02-28.416_00000035,2,0,0.14459296544976497,0.8176355254818337,0.8231571880826043,True,True,True,8,0.14459297|0.81763553,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-3\predictions\Color_2025-05-31_18-02-28.416_00000035.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-3\IR_2025-05-31_18-02-28.416_00000035.png
train__c01__user7__1-1-3,1,Brush_teeth,user7,2025-05-31_18-02-28.516_00000036,2,0,0.09114927396189222,0.9272505854677845,0.9016994161120871,True,True,True,8,0.09114927|0.92725059,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-3\predictions\Color_2025-05-31_18-02-28.516_00000036.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-3\IR_2025-05-31_18-02-28.516_00000036.png
train__c01__user7__1-1-3,1,Brush_teeth,user7,2025-05-31_18-02-28.616_00000037,2,0,0.07643582980239337,0.7960582397239191,0.9039821133829328,True,True,True,8,0.07643583|0.79605824,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-3\predictions\Color_2025-05-31_18-02-28.616_00000037.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-3\IR_2025-05-31_18-02-28.616_00000037.png
train__c01__user7__1-1-3,1,Brush_teeth,user7,2025-05-31_18-02-28.716_00000038,3,0,0.08249954218269759,0.6315028296179609,0.869359980172049,True,True,True,8,0.08249954|0.82182901|0.63150283,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-3\predictions\Color_2025-05-31_18-02-28.716_00000038.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-3\IR_2025-05-31_18-02-28.716_00000038.png
train__c01__user7__1-1-3,1,Brush_teeth,user7,2025-05-31_18-02-28.816_00000039,3,0,0.08564026630137654,0.6358362525120751,0.8653108155393354,True,True,True,8,0.08564027|0.74969771|0.63583625,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-3\predictions\Color_2025-05-31_18-02-28.816_00000039.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-3\IR_2025-05-31_18-02-28.816_00000039.png
train__c01__user7__1-1-3,1,Brush_teeth,user7,2025-05-31_18-02-28.916_00000040,3,0,0.06651068379587445,0.6781403780699867,0.9019219531136512,True,True,True,8,0.06651068|0.78344561|0.67814038,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-3\predictions\Color_2025-05-31_18-02-28.916_00000040.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-3\IR_2025-05-31_18-02-28.916_00000040.png
train__c01__user7__1-1-3,1,Brush_teeth,user7,2025-05-31_18-02-29.016_00000041,3,0,0.12870242340889454,0.6368046277907622,0.797893391799937,True,True,True,8,0.12870242|0.76944572|0.63680463,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\Skeleton\1_Brush_teeth\user7\1-1-3\predictions\Color_2025-05-31_18-02-29.016_00000041.json,D:\work\2026.7.14_kaggle\datasets\Small-Model-Track\train\IR\1_Brush_teeth\user7\1-1-3\IR_2025-05-31_18-02-29.016_00000041.png
